order_id,order_date,dealership_id,customer_id,booking_channel,payment_type
1571,2023-06-27 17:52:19,7,4365,,Loan
1572,2023-01-13 07:11:09,30,2640,Online,CC
1573,2023-11-25 06:30:51,29,284,,Credit Card
1574,2023-01-01 04:02:59,29,233,Walk-in,Credit Card
1575,2023-10-08 22:32:27,28,2555,,Cash
1576,2023-06-29 00:35:51,8,872,Online,Loan
1577,2023-01-13 14:15:33,14,2793,,Cash
1578,2023-10-09 23:41:06,17,4940,,Cash
1579,2023-01-14 15:44:52,2,5713,,CC
1580,2023-11-27 20:34:50,30,1007,Online,CC
1581,2023-01-24 20:05:25,18,2387,Online,Credit Card
1582,2023-07-24 09:18:34,23,5738,Online,Credit Card
1583,2023-03-28 19:16:20,21,4220,Online,CC
1584,2023-05-05 16:58:41,5,2468,Online,Cash
1585,2023-08-14 21:14:23,6,3045,Walk-in,Cash
1586,2023-05-16 00:43:49,22,5415,Walk-in,Cash
1587,2023-05-28 14:13:33,30,3219,Online,Cash
1588,2023-07-22 04:55:41,19,5228,Walk-in,Credit Card
1589,2023-02-10 00:39:57,21,4056,Walk-in,Loan
1590,2023-08-17 10:53:32,14,5083,,Cash
1591,2023-02-18 13:24:55,13,5925,Online,Loan
1592,2023-09-21 13:57:43,3,5697,Online,CC
1593,2023-03-29 21:37:33,19,1381,Online,Cash
1594,2023-05-07 04:21:33,4,5524,Online,Cash
1595,2023-11-13 11:03:49,14,813,Online,Cash
1596,2023-03-28 11:59:24,21,410,Online,CC
1597,2023-02-28 00:39:11,24,387,Walk-in,Loan
1598,2023-08-29 03:45:49,10,1100,Online,Loan
1599,2023-05-04 00:40:39,13,5281,Walk-in,Loan
1600,2023-05-14 16:43:28,13,3224,Walk-in,Loan
1601,2023-02-19 16:08:38,22,2900,Online,Cash
1602,2023-08-12 05:45:40,23,1843,Online,Credit Card
1603,2023-05-21 14:51:42,17,5014,,Cash
1604,2023-02-27 23:40:03,16,1487,,Loan
1605,2023-03-01 02:32:31,17,2836,Online,Credit Card
1606,2023-03-29 15:30:12,20,4247,,Cash
1607,2023-12-22 12:06:08,8,1723,,Credit Card
1608,2023-06-29 21:04:05,18,5463,Walk-in,CC
1609,2023-10-06 16:33:31,9,243,Online,Loan
1610,2023-04-19 03:42:06,30,1586,Online,Credit Card
1611,2023-02-03 05:27:22,30,1824,Walk-in,Credit Card
1612,2023-09-18 15:31:37,15,4982,Walk-in,Cash
1613,2023-10-29 08:48:52,10,3899,Walk-in,CC
1614,2023-05-03 21:17:32,11,5866,Online,Cash
1615,2023-07-22 22:41:24,5,2782,Walk-in,Loan
1616,2023-11-26 02:32:52,8,3923,,Cash
1617,2023-09-14 23:11:04,4,5098,,CC
1618,2023-08-12 11:36:14,26,1516,,Credit Card
1619,2023-07-05 05:40:59,6,4790,Online,Loan
1620,2023-06-02 18:19:20,17,5076,Walk-in,Credit Card
1621,2023-10-06 07:11:51,29,3588,Online,Loan
1622,2023-10-27 14:06:01,29,4500,Online,CC
1623,2023-04-16 07:24:31,29,2121,,CC
1624,2023-03-25 19:40:45,6,4908,Online,Credit Card
1625,2023-05-18 09:48:08,15,1818,Walk-in,Cash
1626,2023-12-14 15:03:48,28,531,Walk-in,Cash
1627,2023-12-15 21:06:41,23,511,,Loan
1628,2023-12-14 18:56:01,3,1267,Online,Credit Card
1629,2023-09-17 19:11:37,21,935,Online,Cash
1630,2023-06-12 17:39:51,29,970,Walk-in,CC
1631,2023-09-16 11:20:47,29,5668,Online,Credit Card
1632,2023-12-15 15:24:18,16,1624,Online,CC
1633,2023-11-21 22:31:12,11,4261,,Credit Card
1634,2023-03-23 21:34:41,24,2212,Online,Credit Card
1635,2023-12-28 09:45:02,25,2805,Online,Loan
1636,2023-11-22 11:00:27,22,617,Online,CC
1637,2023-05-26 14:20:37,2,4915,Online,Loan
1638,2023-09-20 19:59:18,21,1368,Walk-in,CC
1639,2023-12-17 16:29:29,13,910,Walk-in,Loan
1640,2023-11-07 22:40:43,25,5926,,Cash
1641,2023-09-24 17:34:08,19,2255,Walk-in,CC
1642,2023-07-08 16:52:59,6,53,Online,Credit Card
1643,2023-08-23 13:09:33,22,5327,Walk-in,Cash
1644,2023-06-01 00:42:08,15,2838,,Cash
1645,2023-02-04 08:05:03,11,5636,Walk-in,Credit Card
1646,2023-04-11 08:37:03,18,244,Walk-in,CC
1647,2023-01-15 13:35:01,19,1593,Online,CC
1648,2023-05-03 06:49:58,11,5402,,Credit Card
1649,2023-10-10 08:41:19,25,5,Walk-in,Credit Card
1650,2023-05-30 21:33:36,9,5561,Online,CC
1651,2023-07-04 14:27:08,25,3724,Walk-in,Loan
1652,2023-08-15 15:02:54,18,692,Walk-in,Cash
1653,2023-03-01 07:46:47,3,514,Online,Credit Card
1654,2023-08-03 14:36:52,9,3494,,Cash
1655,2023-08-05 09:54:10,12,4921,,CC
1656,2023-02-28 19:01:57,14,5278,Walk-in,Loan
1657,2023-05-18 04:47:48,13,1052,,Loan
1658,2023-07-09 20:57:02,24,5803,,Credit Card
1659,2023-01-20 13:31:37,20,4165,Online,CC
1660,2023-12-15 06:01:25,26,5320,,CC
1661,2023-12-03 14:30:40,11,1697,Online,Credit Card
1662,2023-02-20 15:04:53,27,1898,,Credit Card
1663,2023-07-01 10:11:11,23,2835,,Loan
1664,2023-10-06 19:20:44,5,2268,Online,CC
1665,2023-09-14 07:10:40,2,5101,,Credit Card
1666,2023-09-28 09:49:31,7,5486,Walk-in,CC
1667,2023-02-05 07:20:52,14,4580,Walk-in,Credit Card
1668,2023-11-15 14:29:02,16,4702,Walk-in,Credit Card
1669,2023-04-18 07:29:24,26,2803,Online,Credit Card
1670,2023-06-24 12:52:21,8,3404,Walk-in,CC
1671,2023-03-24 04:20:25,20,5447,Online,Loan
1672,2023-01-15 12:19:05,10,991,,Cash
1673,2023-06-24 11:44:39,27,2677,Walk-in,Credit Card
1674,2023-04-06 12:46:05,8,1945,,CC
1675,2023-06-25 13:22:30,11,4312,,Loan
1676,2023-04-25 11:40:54,23,444,,Cash
1677,2023-12-20 23:42:15,19,4256,Walk-in,Cash
1678,2023-01-27 01:57:34,3,5399,Online,Credit Card
1679,2023-10-27 09:03:18,12,1502,Walk-in,Cash
1680,2023-04-16 19:29:08,19,2980,Online,Loan
1681,2023-04-08 10:12:56,3,1193,Walk-in,Cash
1682,2023-11-27 19:22:59,7,5363,,CC
1683,2023-02-12 04:47:59,5,2191,Online,Cash
1684,2023-02-02 00:30:43,12,2099,Online,Cash
1685,2023-04-20 21:18:01,20,1140,Walk-in,Credit Card
1686,2023-02-23 16:21:12,26,4287,Online,CC
1687,2023-12-03 18:52:06,24,4446,,Credit Card
1688,2023-08-02 14:19:28,26,5243,,Loan
1689,2023-05-28 21:46:02,25,2075,,Loan
1690,2023-01-16 01:58:10,19,2469,Walk-in,Cash
1691,2023-07-09 17:54:50,27,3063,,Loan
1692,2023-10-03 02:33:17,13,1565,Online,Loan
1693,2023-01-01 14:05:47,22,4863,Walk-in,CC
1694,2023-03-19 14:49:31,4,1841,,Cash
1695,2023-05-03 21:47:40,28,2628,,Cash
1696,2023-06-14 04:22:13,21,493,Walk-in,CC
1697,2023-05-23 17:59:33,23,3171,Online,CC
1698,2023-05-09 13:49:35,20,1042,Walk-in,Credit Card
1699,2023-09-21 08:41:48,30,4648,Online,Loan
1700,2023-06-30 13:26:51,24,49,Walk-in,Cash
1701,2023-03-29 10:57:19,29,5573,Online,Credit Card
1702,2023-01-21 05:58:40,30,1057,,Loan
1703,2023-05-12 21:37:49,19,2567,,Credit Card
1704,2023-03-18 14:17:28,27,2475,,Loan
1705,2023-05-30 07:40:30,7,2796,Online,CC
1706,2023-02-01 22:25:34,13,2039,Online,Cash
1707,2023-04-21 00:12:57,19,2860,,Loan
1708,2023-11-27 03:14:38,2,3290,Online,Credit Card
1709,2023-02-09 04:31:54,8,1281,Walk-in,Loan
1710,2023-03-04 14:24:38,2,4203,Walk-in,Credit Card
1711,2023-01-12 02:35:21,9,4493,Online,CC
1712,2023-03-15 08:44:53,21,906,Walk-in,CC
1713,2023-07-06 11:15:57,20,4247,Walk-in,Loan
1714,2023-11-22 18:45:39,12,5708,Walk-in,CC
1715,2023-07-12 11:51:12,16,3835,Online,Cash
1716,2023-07-19 22:34:38,25,5935,Online,Credit Card
1717,2023-11-04 07:19:04,8,4367,Online,Credit Card
1718,2023-07-27 11:05:56,18,1548,,CC
1719,2023-11-21 16:23:52,21,5912,Walk-in,Cash
1720,2023-05-04 17:43:02,16,4209,,CC
1721,2023-05-11 05:03:31,1,4336,Online,Cash
1722,2023-05-03 20:26:18,2,1744,,Credit Card
1723,2023-12-16 09:45:05,5,4726,Walk-in,Cash
1724,2023-02-10 19:08:55,3,2768,Walk-in,CC
1725,2023-10-05 22:47:41,10,911,Online,Loan
1726,2023-01-29 09:30:32,13,1879,Online,Credit Card
1727,2023-04-13 19:17:04,10,1671,Walk-in,Cash
1728,2023-08-19 21:55:34,26,2440,,Loan
1729,2023-08-10 03:36:43,15,1790,Walk-in,Cash
1730,2023-07-15 20:53:39,17,3188,Walk-in,Credit Card
1731,2023-04-18 12:38:19,7,2013,,Cash
1732,2023-06-19 20:11:03,7,5148,Online,Loan
1733,2023-08-30 18:13:32,3,1950,,Credit Card
1734,2023-01-14 22:07:28,15,4762,,Cash
1735,2023-06-15 02:29:53,14,4493,,CC
1736,2023-02-15 10:12:09,30,169,,CC
1737,2023-01-17 17:17:19,7,2285,,Loan
1738,2023-04-28 12:19:53,5,3217,Walk-in,CC
1739,2023-07-02 15:07:34,8,3885,Online,CC
1740,2023-07-26 21:37:32,16,3042,Online,Credit Card
1741,2023-04-21 18:57:30,18,4061,Walk-in,Credit Card
1742,2023-07-03 22:15:01,28,2365,Online,Loan
1743,2023-11-25 23:52:44,23,3573,,Loan
1744,2023-10-25 09:27:25,19,4202,Walk-in,CC
1745,2023-04-18 13:34:13,10,2055,Walk-in,Loan
1746,2023-10-30 12:55:34,4,3406,,CC
1747,2023-05-24 16:24:38,1,1956,Walk-in,CC
1748,2023-09-16 03:54:04,7,1936,Online,Credit Card
1749,2023-06-28 01:44:07,13,271,Walk-in,Loan
1750,2023-03-17 13:05:17,11,424,Walk-in,Credit Card
1751,2023-11-24 01:14:29,11,878,,CC
1752,2023-03-11 20:05:15,8,3108,Online,CC
1753,2023-10-10 15:23:45,29,3258,Online,Credit Card
1754,2023-03-05 12:37:26,2,5547,,Cash
1755,2023-10-12 04:38:40,5,4550,,CC
1756,2023-06-30 06:09:36,21,5633,Online,Loan
1757,2023-02-09 04:56:53,8,983,Online,Credit Card
1758,2023-04-24 08:47:09,19,192,,Loan
1759,2023-11-22 08:15:49,18,5795,Online,Loan
1760,2023-11-19 16:36:16,29,5927,Online,CC
1761,2023-11-14 07:59:03,30,1926,,Credit Card
1762,2023-10-17 17:46:47,14,1546,Online,Cash
1763,2023-03-08 10:35:38,18,12,,Credit Card
1764,2023-03-19 05:18:20,17,5152,Walk-in,CC
1765,2023-05-18 06:06:08,23,2629,Online,Credit Card
1766,2023-12-02 05:10:50,6,1410,Online,CC
1767,2023-06-30 17:30:20,27,3113,,Loan
1768,2023-08-12 04:24:39,3,1322,Online,Credit Card
1769,2023-03-11 23:36:20,25,2438,,Loan
1770,2023-07-05 21:49:57,5,1178,Online,Loan
1771,2023-01-31 13:59:14,25,3546,,CC
1772,2023-04-23 03:28:43,17,4518,Walk-in,Loan
1773,2023-08-09 11:30:37,3,4369,,CC
1774,2023-12-18 03:10:14,8,5200,,Credit Card
1775,2023-06-06 18:04:43,28,4269,Online,CC
1776,2023-06-16 10:15:04,3,1390,Walk-in,CC
1777,2023-09-10 23:58:18,8,859,,Credit Card
1778,2023-11-20 14:48:34,17,217,,Loan
1779,2023-04-19 15:15:23,27,5728,Online,Credit Card
1780,2023-10-24 06:17:14,4,5273,,Cash
1781,2023-08-15 22:48:34,9,1768,Online,CC
1782,2023-07-21 15:26:31,23,1811,,Credit Card
1783,2023-11-01 12:49:04,27,5614,Walk-in,Cash
1784,2023-12-20 13:24:32,5,3004,Walk-in,Cash
1785,2023-12-22 13:30:34,1,214,Walk-in,Cash
1786,2023-06-19 16:51:29,28,5715,Online,Credit Card
1787,2023-08-31 04:46:01,11,4747,Walk-in,Credit Card
1788,2023-12-07 11:37:34,9,4820,Walk-in,Cash
1789,2023-11-13 12:12:42,27,2384,Online,Loan
1790,2023-10-17 07:15:23,6,1517,,CC
1791,2023-01-12 02:44:32,26,4011,Online,Cash
1792,2023-05-20 08:52:57,16,1867,Online,Credit Card
1793,2023-12-29 20:11:57,6,623,Walk-in,Credit Card
1794,2023-02-26 12:14:32,25,4742,Walk-in,Loan
1795,2023-08-18 15:21:52,24,2409,Online,CC
1796,2023-12-29 13:51:10,25,2499,,Cash
1797,2023-03-30 00:40:37,2,3646,Online,CC
1798,2023-12-12 07:14:14,15,4086,Online,Loan
1799,2023-06-16 16:56:17,3,2835,Walk-in,Cash
1800,2023-11-19 07:40:42,21,1275,,Loan
1801,2023-09-10 07:21:03,21,4458,,Credit Card
1802,2023-05-28 07:04:15,13,458,,Loan
1803,2023-02-04 17:51:38,6,3360,Online,Credit Card
1804,2023-09-28 05:56:10,18,4639,,Credit Card
1805,2023-06-05 06:36:56,24,1222,Walk-in,Cash
1806,2023-07-25 04:23:47,30,2798,Walk-in,Credit Card
1807,2023-11-26 07:09:29,12,869,Online,Cash
1808,2023-08-31 20:12:28,1,109,Online,CC
1809,2023-02-10 09:32:22,30,1187,Online,CC
1810,2023-12-03 22:12:17,12,3819,,Cash
1811,2023-01-15 19:17:19,23,3927,Walk-in,Credit Card
1812,2023-05-02 23:29:21,22,3898,Walk-in,Credit Card
1813,2023-03-18 11:34:20,25,3203,,Credit Card
1814,2023-10-13 17:08:53,30,3374,Walk-in,Loan
1815,2023-04-01 05:27:42,30,5533,Walk-in,Loan
1816,2023-05-19 05:35:06,23,5723,,CC
1817,2023-04-29 13:39:14,28,4971,,Cash
1818,2023-01-13 13:07:20,28,3957,,Loan
1819,2023-12-16 11:35:08,24,1984,,Credit Card
1820,2023-08-08 00:41:14,2,4363,Walk-in,Cash
1821,2023-05-28 17:26:22,10,3425,Walk-in,Loan
1822,2023-08-17 03:43:40,4,2875,Walk-in,Credit Card
1823,2023-02-19 02:26:50,9,2716,Walk-in,CC
1824,2023-09-30 03:39:53,7,1618,Online,Loan
1825,2023-06-25 12:09:08,27,5335,,Cash
1826,2023-11-21 07:20:55,12,3938,Online,CC
1827,2023-02-09 00:38:18,2,4183,Walk-in,Cash
1828,2023-04-07 00:34:39,15,4003,Online,Credit Card
1829,2023-03-11 23:40:22,17,3215,,CC
1830,2023-12-24 17:16:54,19,2162,Online,CC
1831,2023-11-30 05:12:12,12,3593,Walk-in,Cash
1832,2023-09-03 20:27:25,16,5934,Online,CC
1833,2023-01-28 03:02:19,30,1416,Online,CC
1834,2023-01-30 19:12:28,6,4506,Walk-in,Cash
1835,2023-12-21 01:13:35,26,4881,,Cash
1836,2023-04-05 00:41:44,5,1675,Walk-in,Credit Card
1837,2023-07-08 10:35:34,17,4932,Walk-in,CC
1838,2023-11-15 15:14:49,19,4184,,CC
1839,2023-09-25 08:32:45,10,5975,Walk-in,Credit Card
1840,2023-07-08 00:57:37,21,1319,Walk-in,Cash
1841,2023-04-14 08:12:50,28,4091,Walk-in,Loan
1842,2023-05-19 05:02:32,9,5611,,Cash
1843,2023-11-01 14:14:51,11,851,,Credit Card
1844,2023-11-17 19:58:11,10,322,Walk-in,Cash
1845,2023-06-28 22:52:25,15,4972,,Cash
1846,2023-07-18 15:14:11,14,180,Walk-in,CC
1847,2023-02-23 16:05:17,16,4727,,Loan
1848,2023-11-30 09:42:17,12,2426,Online,Cash
1849,2023-07-31 03:40:13,26,3569,Online,Credit Card
1850,2023-06-11 17:02:22,15,2272,Online,Cash
1851,2023-08-18 20:08:08,21,211,Walk-in,Credit Card
1852,2023-05-02 09:25:41,14,5888,,Loan
1853,2023-09-10 10:58:16,12,473,Walk-in,Credit Card
1854,2023-06-06 16:21:28,26,4146,,Cash
1855,2023-04-23 10:17:02,17,2750,,Loan
1856,2023-04-18 08:32:15,9,4535,Online,Loan
1857,2023-06-12 07:24:18,3,3873,Walk-in,Cash
1858,2023-05-19 11:42:13,24,5685,Online,Credit Card
1859,2023-09-08 03:07:25,17,4621,Walk-in,Cash
1860,2023-10-13 06:02:29,9,697,,Loan
1861,2023-08-13 15:16:03,19,1385,Walk-in,Cash
1862,2023-12-05 20:44:42,23,1795,Walk-in,Loan
1863,2023-02-25 02:56:30,12,143,Walk-in,Cash
1864,2023-12-29 15:28:12,23,2782,Online,CC
1865,2023-06-03 02:59:08,6,484,Online,Credit Card
1866,2023-01-08 18:44:00,2,4811,,Cash
1867,2023-05-28 20:12:34,28,491,Online,Loan
1868,2023-03-21 23:58:30,10,5159,,Credit Card
1869,2023-05-21 16:47:54,1,1660,Online,CC
1870,2023-09-27 03:29:03,29,670,,Credit Card
1871,2023-03-06 03:40:22,3,1968,Online,Credit Card
1872,2023-01-08 08:56:38,23,1730,Walk-in,Cash
1873,2023-08-16 19:43:53,8,3952,Walk-in,CC
1874,2023-05-15 16:03:36,14,590,Walk-in,CC
1875,2023-08-15 11:26:49,28,4928,Walk-in,Cash
1876,2023-06-10 15:11:43,10,766,Online,Credit Card
1877,2023-04-24 07:52:32,21,2807,,Credit Card
1878,2023-03-20 08:28:33,26,4407,Walk-in,Credit Card
1879,2023-06-14 04:14:37,3,3551,Online,CC
1880,2023-01-22 01:15:14,28,444,,CC
1881,2023-04-19 05:12:30,14,970,,CC
1882,2023-11-03 14:23:06,19,1128,Online,Loan
1883,2023-02-11 18:03:13,14,2461,,CC
1884,2023-08-15 16:51:42,28,1841,Walk-in,Cash
1885,2023-01-31 17:51:55,19,1997,,CC
1886,2023-09-08 03:07:59,4,5599,Walk-in,Loan
1887,2023-11-23 14:39:46,23,3430,Online,Loan
1888,2023-02-16 12:07:09,7,1393,Online,Cash
1889,2023-12-25 04:28:13,9,4926,,CC
1890,2023-01-11 11:23:34,16,3802,,Cash
1891,2023-03-19 19:22:36,28,5188,Online,CC
1892,2023-03-02 01:38:44,1,1574,Online,Cash
1893,2023-12-25 05:54:32,21,1914,,Credit Card
1894,2023-08-06 03:33:43,23,2159,Online,Cash
1895,2023-07-07 09:31:13,20,4222,Walk-in,CC
1896,2023-09-10 14:43:32,26,5064,Walk-in,Cash
1897,2023-01-03 05:45:35,20,1835,Walk-in,Loan
1898,2023-01-29 19:41:36,4,2866,Walk-in,CC
1899,2023-07-27 08:21:06,5,1182,,CC
1900,2023-05-06 21:20:10,18,2324,,Credit Card
1901,2023-02-04 00:05:08,17,2512,Online,Cash
1902,2023-10-16 11:48:08,22,15,Walk-in,CC
1903,2023-04-17 08:33:30,12,900,,Loan
1904,2023-09-03 03:02:32,12,2788,Online,Credit Card
1905,2023-09-10 18:40:15,2,3748,Walk-in,Credit Card
1906,2023-01-17 03:45:54,29,4002,,CC
1907,2023-02-11 12:39:38,7,1491,,CC
1908,2023-01-21 21:45:49,10,3432,Walk-in,CC
1909,2023-09-12 23:30:50,8,5936,Walk-in,Loan
1910,2023-11-14 22:12:37,14,3370,Online,CC
1911,2023-09-26 12:02:49,26,2357,Walk-in,Credit Card
1912,2023-07-03 13:59:05,3,1049,Walk-in,CC
1913,2023-10-23 09:18:13,25,3409,,Credit Card
1914,2023-07-07 20:01:01,23,4072,Online,Loan
1915,2023-05-12 21:51:20,5,2923,Walk-in,Credit Card
1916,2023-12-24 11:56:05,15,2331,Walk-in,CC
1917,2023-01-04 01:09:22,16,3972,,Cash
1918,2023-09-27 05:06:46,4,5436,Online,Credit Card
1919,2023-09-20 01:04:29,15,4351,Online,Credit Card
1920,2023-12-27 04:04:16,7,4883,Walk-in,Loan
1921,2023-12-04 04:44:28,29,3217,Online,Credit Card
1922,2023-03-18 14:57:54,14,3811,,Credit Card
1923,2023-06-10 12:24:34,15,4625,,Cash
1924,2023-05-27 11:25:34,22,1748,Online,Loan
1925,2023-06-06 08:01:20,13,1861,Online,Credit Card
1926,2023-11-02 03:17:52,22,1634,Online,Cash
1927,2023-02-09 21:04:12,18,1016,Online,Credit Card
1928,2023-09-09 02:58:04,20,551,Walk-in,Cash
1929,2023-07-19 18:08:55,24,4423,,Cash
1930,2023-04-30 09:25:27,12,1225,Walk-in,Credit Card
1931,2023-08-01 03:12:31,23,5134,Walk-in,Loan
1932,2023-09-04 18:43:04,3,5264,Walk-in,Credit Card
1933,2023-08-22 16:21:45,20,748,,Credit Card
1934,2023-11-29 02:09:09,19,920,Online,Loan
1935,2023-12-16 09:43:39,14,5064,Online,CC
1936,2023-07-22 21:22:15,16,3055,Walk-in,CC
1937,2023-12-01 19:05:00,30,4890,Walk-in,Loan
1938,2023-08-26 03:20:51,10,2705,Online,Credit Card
1939,2023-08-10 10:18:20,9,3756,Walk-in,Loan
1940,2023-06-04 08:42:52,7,5931,,Credit Card
1941,2023-06-23 08:37:00,30,5612,Online,Cash
1942,2023-05-31 01:10:12,29,313,,Cash
1943,2023-06-11 16:59:51,24,3690,Walk-in,CC
1944,2023-06-13 06:37:05,5,1283,,Loan
1945,2023-07-07 07:28:25,12,5319,Online,Credit Card
1946,2023-01-30 05:17:07,12,916,Online,CC
1947,2023-07-04 10:02:08,21,4966,Walk-in,Loan
1948,2023-09-01 19:27:03,17,5288,Walk-in,CC
1949,2023-11-18 02:37:35,9,901,Online,Cash
1950,2023-04-05 07:52:43,15,1689,,Cash
1951,2023-09-27 08:01:05,25,3977,,Loan
1952,2023-03-24 14:37:03,12,3064,,Cash
1953,2023-10-26 14:09:02,14,1422,Walk-in,Cash
1954,2023-09-26 19:05:21,20,2827,,Loan
1955,2023-11-05 01:27:06,14,4754,Online,Cash
1956,2023-11-21 22:32:04,17,4974,Online,Credit Card
1957,2023-10-10 23:08:58,13,4309,,CC
1958,2023-04-10 02:05:04,19,2424,Walk-in,Loan
1959,2023-06-13 04:41:15,5,1926,Walk-in,Loan
1960,2023-06-05 16:57:25,22,3587,Walk-in,Credit Card
1961,2023-06-19 16:03:41,27,586,,Loan
1962,2023-03-06 22:28:59,30,701,Online,Cash
1963,2023-03-13 05:41:27,25,5673,,Credit Card
1964,2023-05-28 11:36:54,8,5886,,Credit Card
1965,2023-08-19 08:41:45,28,2002,Walk-in,Credit Card
1966,2023-07-25 06:06:55,24,3234,Online,Loan
1967,2023-05-06 16:37:20,17,626,Walk-in,CC
1968,2023-09-02 22:38:50,26,2638,Walk-in,Cash
1969,2023-10-11 19:15:52,7,2499,,CC
1970,2023-11-23 11:21:58,15,2917,Online,Cash
1971,2023-06-02 18:45:22,7,490,,Credit Card
1972,2023-04-29 12:08:45,20,5966,Walk-in,Cash
1973,2023-07-27 10:58:20,11,3671,Walk-in,Credit Card
1974,2023-09-04 14:52:03,8,716,,Loan
1975,2023-05-25 01:17:36,23,2129,,Cash
1976,2023-08-14 12:41:22,28,2980,Walk-in,Loan
1977,2023-02-12 03:39:58,15,4327,Online,Cash
1978,2023-04-06 20:39:32,17,2467,Walk-in,Loan
1979,2023-06-06 10:28:04,27,4543,,Loan
1980,2023-11-02 12:51:32,26,2808,,Cash
1981,2023-09-24 06:20:32,21,3771,Online,Credit Card
1982,2023-07-19 17:31:25,10,1396,Walk-in,CC
1983,2023-07-28 21:08:52,15,4938,Online,Cash
1984,2023-10-05 09:11:38,23,1934,Walk-in,Cash
1985,2023-06-02 14:50:46,13,1625,Walk-in,Loan
1986,2023-05-03 01:09:31,23,3539,Online,CC
1987,2023-03-19 11:13:07,20,2217,,Credit Card
1988,2023-09-06 21:24:38,17,828,,Loan
1989,2023-06-07 08:51:37,25,1530,Walk-in,Loan
1990,2023-01-23 14:56:47,15,569,Walk-in,CC
1991,2023-08-30 04:38:19,21,350,,Credit Card
1992,2023-10-09 22:34:36,8,4455,Walk-in,CC
1993,2023-02-10 03:00:17,17,5900,,Credit Card
1994,2023-09-24 16:40:47,4,2489,Online,Loan
1995,2023-09-26 23:36:01,2,2110,Walk-in,CC
1996,2023-11-20 17:15:54,24,2573,,Loan
1997,2023-02-07 09:54:30,12,190,Online,Credit Card
1998,2023-07-21 16:22:10,16,67,Online,Credit Card
1999,2023-08-21 10:23:18,28,739,Online,Cash
2000,2023-09-28 22:21:41,10,1450,Walk-in,CC
2001,2023-06-15 10:50:20,14,4066,Online,Cash
2002,2023-04-20 02:28:06,11,1729,Online,Cash
2003,2023-05-28 06:57:33,11,3963,Online,Cash
2004,2023-04-18 03:45:42,29,4654,Online,CC
2005,2023-12-24 07:45:48,16,474,Walk-in,CC
2006,2023-02-24 19:43:15,5,94,,Loan
2007,2023-10-26 10:41:19,19,3310,,CC
2008,2023-10-13 05:02:40,22,1860,Walk-in,CC
2009,2023-09-18 12:09:46,24,1652,,Loan
2010,2023-05-20 03:04:13,11,2469,Online,CC
2011,2023-10-07 18:56:30,24,314,Walk-in,Cash
2012,2023-06-13 06:16:55,12,968,Walk-in,CC
2013,2023-03-12 05:46:33,8,4527,Walk-in,CC
2014,2023-11-13 11:03:53,7,4078,,Loan
2015,2023-12-12 03:06:41,9,871,,Loan
2016,2023-05-02 13:20:56,29,1398,Walk-in,CC
2017,2023-03-08 02:39:10,16,1055,Online,Credit Card
2018,2023-09-12 23:13:48,1,1694,Online,Loan
2019,2023-04-05 15:38:29,10,410,,Credit Card
2020,2023-03-06 18:24:44,27,5498,Online,Cash
2021,2023-05-16 02:58:44,28,5498,Walk-in,Loan
2022,2023-03-08 19:16:37,2,5179,Walk-in,Credit Card
2023,2023-02-10 09:53:29,13,510,Online,Credit Card
2024,2023-02-08 01:24:00,4,2000,Online,Loan
2025,2023-09-13 18:41:07,18,3286,Online,Cash
2026,2023-09-25 01:44:37,26,4320,Online,Credit Card
2027,2023-10-18 01:46:39,16,4462,Walk-in,CC
2028,2023-09-27 10:16:53,1,781,,CC
2029,2023-08-31 13:52:37,24,4505,,Credit Card
2030,2023-02-20 14:00:54,11,2104,Walk-in,Loan
2031,2023-03-01 12:46:55,6,4024,Online,Loan
2032,2023-04-28 14:04:08,20,5558,Online,Cash
2033,2023-06-15 01:35:52,28,1486,Walk-in,Loan
2034,2023-04-30 15:14:10,14,193,Online,CC
2035,2023-11-16 08:38:43,20,3665,Walk-in,Cash
2036,2023-10-13 01:55:44,26,1589,Walk-in,Cash
2037,2023-07-17 20:35:07,14,4688,Online,Loan
2038,2023-08-08 23:29:51,8,3093,Online,Credit Card
2039,2023-08-17 23:08:32,16,359,Walk-in,Credit Card
2040,2023-08-22 05:43:47,27,3570,Walk-in,Loan
2041,2023-06-14 10:43:17,12,1901,,Credit Card
2042,2023-06-05 14:21:51,15,2587,Online,Credit Card
2043,2023-03-17 10:36:59,26,2503,,Cash
2044,2023-09-13 21:59:07,24,63,Online,Loan
2045,2023-07-07 17:05:22,7,5877,Walk-in,CC
2046,2023-06-16 04:54:12,3,1564,Walk-in,Loan
2047,2023-11-23 10:29:03,8,479,Walk-in,Loan
2048,2023-12-05 05:03:20,26,5630,Online,Credit Card
2049,2023-02-11 06:55:54,20,5985,Online,CC
2050,2023-07-23 12:32:48,25,2269,Online,Credit Card
2051,2023-05-19 09:43:12,30,4266,Walk-in,Cash
2052,2023-08-28 06:33:53,14,3672,,Loan
2053,2023-08-04 15:51:42,7,4410,Walk-in,Cash
2054,2023-10-17 11:09:25,20,2538,Walk-in,Cash
2055,2023-06-10 03:37:29,21,932,Online,Credit Card
2056,2023-01-26 03:33:46,21,4083,Online,Loan
2057,2023-11-06 09:16:24,17,1717,,Credit Card
2058,2023-12-09 07:14:31,23,4561,Walk-in,Loan
2059,2023-11-30 01:12:10,12,326,,CC
