order_item_id,order_id,model_id,sale_price,discount,delivery_days_promised,delivery_days_actual
2311,3608,3,1534330,,8,13.0
2312,1251,22,2199941,10%,9,24.0
2313,1219,12,2269142,0.1,7,10.0
2314,1369,3,2471578,,5,17.0
2315,1620,37,1324780,15,8,28.0
2316,3111,19,877350,15,15,27.0
2317,89,39,1713039,10%,19,
2318,2237,43,979705,15,15,28.0
2319,1886,20,2518096,15,10,13.0
2320,556,40,801536,,15,14.0
2321,232,24,1165451,10%,9,9.0
2322,4892,11,1804255,0.1,11,29.0
2323,2334,17,2201789,10%,14,26.0
2324,3123,19,1802386,0.1,8,25.0
2325,2002,49,2411514,15,6,26.0
2326,4928,38,1568938,0.1,13,18.0
2327,1460,24,1805266,0.1,18,22.0
2328,1911,7,838544,15,10,25.0
2329,485,1,937431,15,18,29.0
2330,1934,2,1548322,0.1,9,22.0
2331,3811,48,2030731,0.1,5,22.0
2332,2870,10,2536476,15,9,22.0
2333,177,20,2532923,,16,8.0
2334,3056,35,484877,10%,18,29.0
2335,828,49,2491289,,19,23.0
2336,257,7,796299,,12,23.0
2337,563,21,650148,,17,27.0
2338,4902,48,1039126,,14,23.0
2339,578,31,1931838,,19,28.0
2340,4465,17,636457,15,7,19.0
2341,3012,12,2279298,10%,9,5.0
2342,1123,8,1237000,10%,16,16.0
2343,702,32,2499939,15,7,8.0
2344,1703,15,885032,15,19,23.0
2345,2795,11,927406,,16,10.0
2346,3477,3,768523,0.1,14,18.0
2347,1621,38,2096479,,12,28.0
2348,890,31,2460148,0.1,16,18.0
2349,228,24,1015531,10%,10,16.0
2350,15,50,1905884,,14,18.0
2351,129,23,1601787,0.1,18,6.0
2352,1693,28,1313553,15,11,11.0
2353,1118,7,1531203,15,15,21.0
2354,4852,32,864747,15,7,20.0
2355,1403,30,1646739,10%,7,15.0
2356,2886,7,657656,10%,8,5.0
2357,687,35,1805879,,15,14.0
2358,951,49,2182875,,13,11.0
2359,530,46,1345449,15,16,24.0
2360,3527,40,1994262,0.1,19,25.0
2361,1116,10,1112429,0.1,11,18.0
2362,2491,3,1531778,0.1,8,11.0
2363,3362,2,2325403,,19,24.0
2364,2346,38,477171,15,14,9.0
2365,1627,35,1617546,10%,17,18.0
2366,1475,38,1819397,10%,7,16.0
2367,4487,46,1922718,,12,26.0
2368,3047,31,1516575,0.1,14,16.0
2369,4917,19,1553175,,8,21.0
2370,3073,22,469128,10%,15,12.0
2371,1422,19,1164639,,11,26.0
2372,755,21,934736,,7,24.0
2373,3177,27,870029,15,17,25.0
2374,3290,21,1861941,0.1,17,19.0
2375,406,16,915492,0.1,12,18.0
2376,3684,29,1270052,15,6,8.0
2377,2340,33,992655,15,8,27.0
2378,3310,11,1479673,,10,5.0
2379,2448,10,1077236,10%,19,16.0
2380,1215,21,2085862,15,10,11.0
2381,3334,17,2551963,0.1,19,21.0
2382,4944,10,555923,10%,8,15.0
2383,680,29,2443085,15,18,6.0
2384,3572,6,1142587,,9,7.0
2385,3381,10,614148,10%,19,29.0
2386,3818,46,1865352,15,10,16.0
2387,2395,7,1567031,,13,15.0
2388,4212,11,956957,,12,10.0
2389,2042,43,527629,10%,16,20.0
2390,3899,43,472167,,15,24.0
2391,4034,38,2296587,0.1,9,22.0
2392,872,40,689126,15,11,29.0
2393,2008,23,1640310,10%,6,17.0
2394,3656,46,2008596,15,14,
2395,3527,32,1130414,,18,5.0
2396,4431,25,1027522,0.1,16,23.0
2397,1979,50,1349726,15,5,27.0
2398,2542,3,1248416,,13,19.0
2399,1609,28,578910,,14,8.0
2400,1698,9,860392,,5,26.0
2401,4509,4,1626506,,19,6.0
2402,2638,50,1984672,,6,17.0
2403,378,46,1544668,15,7,25.0
2404,1503,5,1516164,15,15,28.0
2405,701,13,1776176,,12,6.0
2406,2299,9,1710110,10%,10,15.0
2407,4582,15,1428415,,10,11.0
2408,883,42,1722952,0.1,11,20.0
2409,4647,50,1550168,15,13,17.0
2410,3693,21,2090768,0.1,16,22.0
2411,4864,20,1286074,15,8,10.0
2412,91,43,1575662,,12,15.0
2413,4643,4,2273261,,8,29.0
2414,1607,44,2525050,15,19,13.0
2415,2323,36,2087257,0.1,17,
2416,1194,27,664279,0.1,15,21.0
2417,960,13,1625044,,17,6.0
2418,3847,9,2564596,,17,9.0
2419,4526,12,1395840,0.1,8,18.0
2420,3616,24,1630040,15,11,26.0
2421,1942,28,999512,10%,17,19.0
2422,3294,7,2086392,15,19,13.0
2423,4046,48,1035582,,19,14.0
2424,835,40,1997750,15,8,24.0
2425,1865,15,2093327,,11,29.0
2426,1844,17,1859417,,8,13.0
2427,254,9,1547135,15,11,26.0
2428,3564,34,1645992,15,10,28.0
2429,3801,38,2095177,0.1,11,6.0
2430,3310,40,1069629,15,5,24.0
2431,3496,3,1183251,15,15,5.0
2432,4156,34,752655,0.1,16,29.0
2433,1514,50,2488882,0.1,17,23.0
2434,4757,46,2307734,0.1,12,5.0
2435,1468,6,2273199,15,5,19.0
2436,1731,12,2273970,0.1,8,27.0
2437,2014,8,809763,10%,13,29.0
2438,4675,27,570297,,14,17.0
2439,1306,14,1820634,10%,10,13.0
2440,458,22,2510941,0.1,16,17.0
2441,1021,41,1125869,15,7,21.0
2442,4410,6,1143052,15,5,11.0
2443,782,29,735707,10%,10,
2444,4362,44,1621795,,15,11.0
2445,3209,48,931629,10%,18,18.0
2446,1739,6,1275196,,5,17.0
2447,2150,46,1233453,10%,19,22.0
2448,1200,45,1021097,15,7,15.0
2449,1830,40,2142048,10%,18,10.0
2450,4903,4,1819850,0.1,17,18.0
2451,4521,40,2388981,0.1,12,24.0
2452,2603,24,2199069,,9,13.0
2453,1901,50,1917820,0.1,17,19.0
2454,1998,19,2006052,10%,8,20.0
2455,1286,43,1570944,10%,14,26.0
2456,3050,19,606138,,7,17.0
2457,4174,32,746188,,18,6.0
2458,4112,38,2129587,,16,7.0
2459,3456,40,2398884,,14,14.0
2460,2870,21,1793660,,14,11.0
2461,1080,50,906569,,14,10.0
2462,101,37,2089229,0.1,10,24.0
2463,699,23,2135914,,19,13.0
2464,2259,47,1402320,0.1,8,25.0
2465,4051,17,678490,10%,11,25.0
2466,3920,31,1445278,0.1,12,20.0
2467,3166,43,898267,0.1,19,21.0
2468,3512,38,2104085,10%,17,28.0
2469,2824,3,2416856,,12,7.0
2470,501,35,2442980,15,10,13.0
2471,1971,9,804219,,9,12.0
2472,2845,47,1846608,,18,
2473,910,12,2550882,,11,6.0
2474,2802,9,2543387,10%,13,19.0
2475,740,47,2573199,,14,8.0
2476,868,31,2297047,10%,12,7.0
2477,1805,21,2093337,0.1,9,14.0
2478,3212,40,1974906,,16,6.0
2479,2826,39,2284381,15,7,25.0
2480,1196,49,1269538,10%,17,5.0
2481,1723,36,1333463,,15,9.0
2482,2440,42,1027921,,11,29.0
2483,683,35,677588,15,19,7.0
2484,2672,22,1425264,15,11,12.0
2485,857,6,1164126,10%,12,15.0
2486,973,15,2384536,10%,16,17.0
2487,1603,28,2582209,0.1,14,18.0
2488,713,50,2201019,15,15,22.0
2489,424,11,1812333,10%,10,19.0
2490,3146,10,2591985,0.1,15,25.0
2491,814,39,947838,0.1,11,19.0
2492,3539,31,1974004,15,16,19.0
2493,2140,20,1935854,0.1,6,12.0
2494,3144,4,890452,10%,17,16.0
2495,232,46,1857681,15,17,15.0
2496,2184,12,2188773,0.1,18,12.0
2497,187,27,1090866,15,14,11.0
2498,2084,49,2290742,10%,6,11.0
2499,3936,6,573362,,18,9.0
2500,2541,48,1305469,10%,16,
2501,4696,36,2204094,,17,8.0
2502,16,37,1366982,15,18,9.0
2503,4663,22,1851844,,17,28.0
2504,662,25,714136,0.1,10,7.0
2505,3697,32,1843252,15,5,27.0
2506,3583,13,2201065,10%,18,
2507,396,13,1114321,0.1,11,11.0
2508,2504,46,2067279,15,10,17.0
2509,1545,30,1304931,0.1,7,6.0
2510,4692,29,1729364,15,12,
2511,1560,33,1707240,15,5,23.0
2512,4656,31,2388915,10%,8,
2513,1286,31,1110559,15,12,7.0
2514,1984,30,1845311,15,13,27.0
2515,3671,14,1152822,15,6,13.0
2516,1384,23,713581,0.1,18,27.0
2517,399,36,1369624,,10,20.0
2518,2334,33,810383,10%,12,21.0
2519,2843,28,1388881,10%,18,20.0
2520,4322,40,1759162,10%,15,13.0
2521,1141,32,2146429,15,18,27.0
2522,1802,45,2424825,15,7,26.0
2523,457,41,1381868,,12,26.0
2524,2766,26,2437790,0.1,16,12.0
2525,3713,4,1514552,10%,12,22.0
2526,2634,23,1482779,15,16,8.0
2527,41,14,1609955,15,7,17.0
2528,3162,33,2558232,15,8,10.0
2529,939,5,1263780,10%,7,14.0
2530,4509,10,887580,,7,5.0
2531,1533,9,2102996,10%,9,14.0
2532,3273,8,2382636,15,11,21.0
2533,2853,13,1262713,10%,6,5.0
2534,508,13,2088218,15,7,15.0
2535,2042,48,1540358,,13,13.0
2536,2198,2,1493376,15,18,15.0
2537,1624,22,860973,,7,10.0
2538,1247,34,496582,15,10,
2539,2237,37,2016690,15,10,11.0
2540,2439,37,1995854,,9,19.0
2541,1251,12,1908948,0.1,19,29.0
2542,603,5,2550970,,10,29.0
2543,1132,42,2408250,0.1,19,29.0
2544,2218,46,610306,10%,15,
2545,2786,33,2560471,,15,5.0
2546,3961,22,1669973,15,17,12.0
2547,3884,28,2472060,15,6,25.0
2548,3846,11,2540075,15,18,20.0
2549,3076,37,480817,0.1,11,27.0
2550,2431,23,2475628,15,8,
2551,231,36,2578210,,9,29.0
2552,1550,11,2096234,,10,8.0
2553,3972,39,720801,10%,16,18.0
2554,3322,23,586132,15,18,14.0
2555,1147,13,1512661,10%,8,23.0
2556,3698,23,691875,15,13,23.0
2557,3234,14,1446349,10%,10,23.0
2558,154,33,1624128,,19,6.0
2559,3819,17,1957481,0.1,19,16.0
2560,3047,15,1229718,0.1,15,8.0
2561,312,7,477581,,18,5.0
2562,1916,38,857858,10%,8,20.0
2563,1903,49,2426717,,11,17.0
2564,1227,30,1920384,0.1,11,29.0
2565,1411,49,1297249,,16,8.0
2566,1402,28,1618013,0.1,8,7.0
2567,1495,22,2331339,15,18,11.0
2568,2906,3,1820369,10%,5,10.0
2569,3534,1,1878935,,18,19.0
2570,3326,3,1295019,,19,25.0
2571,645,36,2038865,,9,19.0
2572,974,32,854096,15,8,25.0
2573,4108,14,1646123,0.1,6,17.0
2574,2142,35,1800292,10%,18,23.0
2575,20,22,2151781,10%,13,14.0
2576,4483,22,1821209,,14,15.0
2577,1313,28,786826,10%,9,11.0
2578,4754,5,1166413,0.1,6,24.0
2579,587,21,897339,,7,6.0
2580,1434,5,1433061,,14,26.0
2581,2055,49,561556,10%,6,25.0
2582,2819,5,450021,15,6,25.0
2583,4993,23,922659,,5,5.0
2584,757,3,2305106,10%,17,21.0
2585,2577,3,1314740,0.1,7,8.0
2586,2417,9,2437854,10%,17,13.0
2587,1126,9,1082340,10%,6,19.0
2588,4297,26,1919220,,14,16.0
2589,1617,11,2036022,10%,10,18.0
2590,1639,41,1643752,15,14,16.0
2591,4562,32,2170138,0.1,10,10.0
2592,4346,19,691834,0.1,8,26.0
2593,3842,29,521217,10%,17,11.0
2594,126,22,1091858,15,12,24.0
2595,4407,7,1497992,,15,13.0
2596,3599,29,2047702,0.1,11,9.0
2597,4908,14,667677,0.1,6,16.0
2598,2277,17,704820,,15,8.0
2599,197,39,1971937,10%,5,7.0
2600,2911,12,1424547,,16,8.0
2601,1897,27,615455,15,9,18.0
2602,1841,9,1061272,0.1,9,10.0
2603,1343,49,482431,0.1,10,16.0
2604,3301,13,2294574,15,7,13.0
2605,291,3,1761384,10%,6,21.0
2606,1717,16,931868,10%,8,22.0
2607,2268,33,1461036,0.1,15,10.0
2608,4098,5,1805193,,12,8.0
2609,3556,23,2341913,,18,22.0
2610,4276,39,1086139,15,5,18.0
2611,882,35,519525,0.1,15,18.0
2612,3059,15,1221958,0.1,11,24.0
2613,2235,37,1571595,10%,18,24.0
2614,1411,16,491340,15,6,28.0
2615,264,48,1617645,0.1,7,6.0
2616,3112,5,469299,15,17,
2617,30,40,1976635,10%,6,12.0
2618,1201,16,840146,15,7,11.0
2619,628,49,1307455,10%,15,11.0
2620,4199,4,1672914,15,7,28.0
2621,2321,9,996579,15,9,21.0
2622,997,13,464104,,9,8.0
2623,636,23,1832672,,7,9.0
2624,3095,4,551146,,11,23.0
2625,4223,24,1561071,,10,5.0
2626,2331,47,2368019,,16,
2627,2745,50,1125392,,13,27.0
2628,19,29,2408335,10%,8,6.0
2629,2170,31,1741800,0.1,18,29.0
2630,4897,11,2514552,0.1,5,27.0
2631,4349,2,1173303,10%,15,22.0
2632,3816,31,1139793,15,14,14.0
2633,2256,13,1626345,0.1,11,17.0
2634,4962,31,911853,,10,23.0
2635,1209,24,2353128,10%,9,26.0
2636,2746,11,2311435,10%,19,22.0
2637,958,47,2501314,0.1,8,9.0
2638,3368,12,1849383,15,9,5.0
2639,3118,14,1583618,0.1,10,13.0
2640,1140,24,557073,,9,11.0
2641,1275,42,562369,0.1,17,26.0
2642,2481,35,649994,15,5,23.0
2643,53,7,633471,10%,14,25.0
2644,4745,18,1438971,,7,9.0
2645,841,27,871350,15,8,22.0
2646,4889,26,755054,,6,7.0
2647,4979,15,2028524,0.1,18,29.0
2648,1105,35,1309523,15,11,26.0
2649,1458,19,544101,15,17,18.0
2650,4423,6,2276060,15,5,22.0
2651,293,43,1025968,0.1,17,5.0
2652,2471,38,1545574,,13,11.0
2653,1720,42,2106512,,17,12.0
2654,4690,28,2255296,,11,24.0
2655,1649,47,512546,10%,14,19.0
2656,4665,4,850648,15,12,7.0
2657,4953,36,614286,15,16,27.0
2658,2580,41,2139372,,8,6.0
2659,3897,15,1950474,,10,20.0
2660,1909,5,672241,15,13,27.0
2661,4993,9,843455,,9,28.0
2662,110,24,1509151,0.1,15,29.0
2663,2635,10,2547124,15,15,18.0
2664,4660,34,1951796,,9,
2665,4454,38,856895,15,10,20.0
2666,2657,10,1619330,,19,20.0
2667,3584,30,2558952,,16,6.0
2668,849,47,864698,,12,27.0
2669,1127,49,993097,15,8,21.0
2670,4374,48,1418718,0.1,8,14.0
2671,1075,17,2364395,,9,27.0
2672,3454,50,586272,10%,17,
2673,4815,2,1926647,0.1,12,21.0
2674,3942,46,1553321,10%,12,23.0
2675,129,25,863363,,8,20.0
2676,3151,32,1735222,15,17,5.0
2677,4650,31,1174870,15,8,11.0
2678,1885,4,538786,10%,17,5.0
2679,405,48,2154172,0.1,17,14.0
2680,3151,6,1852319,0.1,12,16.0
2681,3555,49,1421736,,14,25.0
2682,2702,38,1156785,10%,9,18.0
2683,1551,30,643654,15,6,26.0
2684,179,47,1921286,,17,10.0
2685,723,33,963312,15,10,12.0
2686,1747,34,2311490,10%,7,
2687,2357,9,1264632,0.1,9,18.0
2688,2071,4,1030688,,19,19.0
2689,3748,24,562758,0.1,19,28.0
2690,1682,15,1154560,,12,10.0
2691,1837,33,1422084,10%,15,28.0
2692,4551,20,2573749,10%,18,23.0
2693,2137,15,1914737,,17,27.0
2694,1260,40,1432679,10%,19,17.0
2695,2221,20,2289887,15,6,28.0
2696,1031,15,1696460,15,17,9.0
2697,2757,15,510295,15,19,25.0
2698,4457,6,1346953,,5,27.0
2699,1752,32,2268048,0.1,5,27.0
2700,1108,16,922585,15,5,8.0
2701,2261,1,1388898,10%,15,11.0
2702,3786,16,2008982,0.1,15,15.0
2703,377,36,1394452,10%,10,8.0
2704,1495,9,733723,,11,23.0
2705,3374,17,1346820,0.1,10,21.0
2706,591,38,1454393,,8,27.0
2707,1801,31,2506447,0.1,6,20.0
2708,3419,44,1426572,10%,17,27.0
2709,2368,40,623121,15,12,27.0
2710,3706,10,595601,10%,18,6.0
2711,4540,41,2469351,,13,24.0
2712,3868,8,662717,0.1,7,7.0
2713,2297,49,473035,0.1,9,15.0
2714,1842,27,2061465,10%,18,14.0
2715,4361,30,2573287,,12,19.0
2716,757,18,872502,,18,17.0
2717,498,21,2059770,10%,11,10.0
2718,631,8,744134,10%,9,8.0
2719,3066,17,1719229,10%,6,15.0
2720,1643,42,1360669,10%,10,25.0
2721,2016,16,470924,10%,15,27.0
2722,3264,39,697516,0.1,19,23.0
2723,4601,29,2135510,,5,26.0
2724,4408,26,1055196,,16,21.0
2725,1351,14,1340489,,19,5.0
2726,3973,33,2530701,10%,18,16.0
2727,1490,39,1457258,,11,26.0
2728,2632,22,1891342,,13,11.0
2729,4786,4,569491,0.1,19,22.0
2730,1223,25,1318359,0.1,18,26.0
2731,2136,32,949429,0.1,9,9.0
2732,1366,31,1135522,15,12,27.0
2733,916,30,1004539,0.1,15,28.0
2734,3462,20,1209672,0.1,5,25.0
2735,128,34,2202705,15,8,6.0
2736,136,4,477592,10%,6,5.0
2737,4352,36,548603,,15,16.0
2738,2681,9,2123486,15,13,19.0
2739,298,39,459380,10%,17,10.0
2740,3804,32,1937397,10%,17,22.0
2741,4884,27,1304513,15,7,16.0
2742,3165,5,903033,15,14,25.0
2743,4995,32,1560804,15,19,25.0
2744,128,28,794424,15,7,26.0
2745,325,44,733719,0.1,19,24.0
2746,3596,20,1525163,10%,16,22.0
2747,1265,46,1771288,,5,29.0
2748,2487,49,1012568,,10,20.0
2749,817,36,1378411,0.1,10,23.0
2750,3570,22,1119030,0.1,14,8.0
2751,2256,36,2315091,0.1,14,20.0
2752,460,38,1702325,10%,7,26.0
2753,4941,26,2323463,,12,12.0
2754,3064,5,2333691,15,9,28.0
2755,4327,20,2212776,15,11,11.0
2756,1831,4,1517355,15,14,28.0
2757,4624,20,1158914,,13,7.0
2758,2053,25,1030817,15,8,13.0
2759,1658,48,2090246,,5,22.0
2760,4267,31,1097907,10%,6,21.0
2761,2541,41,1949969,0.1,8,
2762,1081,11,1540569,,17,26.0
2763,3169,12,782428,15,15,26.0
2764,788,10,2112662,15,7,21.0
2765,742,49,498230,0.1,8,26.0
2766,1712,20,2352164,15,7,22.0
2767,514,36,1919488,10%,12,27.0
2768,2188,49,589447,15,13,10.0
2769,423,25,1824007,10%,18,13.0
2770,2613,28,700736,0.1,16,10.0
2771,4770,33,1758513,15,16,15.0
2772,3689,31,859260,0.1,14,19.0
2773,4258,9,714946,15,13,17.0
2774,17,17,2282905,,19,13.0
2775,4126,12,1853014,,6,27.0
2776,855,35,1561995,,10,23.0
2777,2256,31,484857,15,18,23.0
2778,2330,19,511217,0.1,10,15.0
2779,3504,1,2440702,15,12,16.0
2780,1647,47,771026,0.1,8,
2781,3368,12,2294641,15,5,
2782,1695,28,2514941,0.1,16,
2783,814,44,1704881,0.1,18,16.0
2784,1957,44,1235101,10%,17,14.0
2785,1782,13,2283784,15,7,15.0
2786,356,3,1633754,15,6,23.0
2787,2961,15,779640,10%,19,23.0
2788,4072,6,1827719,0.1,11,28.0
2789,3819,27,2193721,15,9,15.0
2790,2685,3,1062872,,13,28.0
2791,3550,8,2432597,,8,21.0
2792,3140,50,1266254,15,7,11.0
2793,4306,9,1101602,10%,13,25.0
2794,667,37,582379,,11,15.0
2795,4575,23,1738711,10%,5,9.0
2796,1017,50,1357164,10%,5,21.0
2797,4584,18,2486480,10%,18,19.0
2798,2188,19,501881,0.1,7,9.0
2799,3228,16,1845346,,7,15.0
2800,3696,40,1859156,15,5,15.0
2801,3172,7,2182305,10%,18,13.0
2802,282,11,2368918,,5,8.0
2803,4337,40,2416846,10%,6,10.0
2804,525,5,1401652,10%,6,19.0
2805,1515,47,587881,0.1,7,29.0
2806,4393,13,1009137,0.1,15,20.0
2807,3360,32,1962853,0.1,14,8.0
2808,1509,42,1131986,,7,10.0
2809,4728,19,2392586,15,17,24.0
2810,4718,1,1128301,10%,13,24.0
2811,3427,8,571697,0.1,5,17.0
2812,1616,17,1057794,0.1,9,22.0
2813,2051,5,1655241,15,14,27.0
2814,510,12,1240018,10%,6,22.0
2815,2655,41,799589,,9,16.0
2816,322,40,985066,15,9,11.0
2817,2134,27,1836306,0.1,7,7.0
2818,3576,5,2483658,15,16,26.0
2819,1179,18,1416284,0.1,6,13.0
2820,464,46,2135568,0.1,12,23.0
2821,4078,6,967338,10%,6,29.0
2822,3146,41,1928712,15,6,14.0
2823,4200,7,1173241,,17,14.0
2824,3891,39,2132581,0.1,6,6.0
2825,955,46,1757658,0.1,19,11.0
2826,59,18,1008412,,14,8.0
2827,4175,34,903409,10%,10,
2828,2200,23,1272712,,7,16.0
2829,141,27,1112298,10%,17,27.0
2830,3654,3,1550230,0.1,9,25.0
2831,966,9,2039392,0.1,7,14.0
2832,96,36,1997884,15,11,11.0
2833,213,34,2052580,,16,17.0
2834,3861,26,1971124,15,17,18.0
2835,3126,44,1493471,15,7,15.0
2836,4822,34,1201411,0.1,5,19.0
2837,3259,40,1850472,,12,28.0
2838,4802,15,789613,10%,7,14.0
2839,4065,33,2162763,10%,5,7.0
2840,2817,4,1625081,,16,12.0
2841,1204,30,2052991,0.1,7,20.0
2842,277,16,484767,0.1,9,8.0
2843,1212,6,2340755,15,9,29.0
2844,2684,27,1839919,0.1,13,16.0
2845,74,12,2534219,0.1,7,6.0
2846,140,30,1216833,10%,16,11.0
2847,471,32,978914,,14,8.0
2848,2164,41,2580486,15,15,26.0
2849,1996,47,1372934,,15,26.0
2850,4048,24,1963528,15,11,10.0
2851,439,28,819343,0.1,14,5.0
2852,2626,34,2021043,10%,19,28.0
2853,2694,42,2494117,,8,24.0
2854,4862,42,2557560,15,7,11.0
2855,1430,22,587205,15,6,20.0
2856,495,17,691934,,14,27.0
2857,2121,14,1209501,15,6,27.0
2858,161,47,1496132,0.1,11,25.0
2859,3841,15,2500806,,16,12.0
2860,634,15,818828,,7,18.0
2861,2369,8,1061372,10%,18,13.0
2862,2375,14,1819122,15,19,9.0
2863,4005,1,2005205,15,16,25.0
2864,3391,1,1695807,15,19,9.0
2865,3636,17,2207445,,19,20.0
2866,3020,37,1267040,10%,16,15.0
2867,1184,13,924446,15,17,
2868,436,14,1454006,15,15,10.0
2869,2589,16,2353927,15,12,15.0
2870,4910,47,1666658,,11,22.0
2871,1491,41,2353032,15,9,16.0
2872,3009,22,555380,0.1,15,21.0
2873,4025,21,1450374,0.1,11,17.0
2874,4636,38,1500299,10%,5,23.0
2875,402,50,2472208,10%,15,10.0
2876,3310,35,561129,0.1,12,12.0
2877,1727,19,544247,,15,27.0
2878,4637,14,2121208,0.1,14,28.0
2879,671,25,907848,10%,7,17.0
2880,863,14,1752022,0.1,11,24.0
2881,492,47,1847120,,16,20.0
2882,2134,45,1736497,10%,8,23.0
2883,2498,1,2368286,10%,18,12.0
2884,4782,38,1820950,0.1,6,25.0
2885,275,17,2174825,10%,14,24.0
2886,2695,22,1518952,0.1,15,13.0
2887,1706,26,1687541,0.1,8,28.0
2888,3472,4,925867,15,11,28.0
2889,299,40,520237,,15,28.0
2890,4203,43,1676735,,6,9.0
2891,1236,40,1987971,15,9,6.0
2892,3833,47,1062168,,10,14.0
2893,1412,9,2147014,0.1,9,25.0
2894,2319,27,1479179,15,16,23.0
2895,555,25,1759784,0.1,11,18.0
2896,3358,37,1367726,0.1,17,25.0
2897,807,11,2312081,,10,7.0
2898,107,4,2390151,10%,15,17.0
2899,4110,13,926601,10%,9,9.0
2900,3782,32,1199597,,13,5.0
2901,2646,20,2038611,10%,15,25.0
2902,4882,17,1506072,10%,7,6.0
2903,3374,23,797265,,5,
2904,1764,4,2235489,10%,16,28.0
2905,1356,22,2491114,,16,
2906,4285,39,778190,,7,27.0
2907,2911,32,2209758,10%,12,17.0
2908,2113,22,1698063,0.1,16,29.0
2909,2457,11,915997,10%,18,5.0
2910,2547,2,1560690,10%,15,6.0
2911,1824,25,2067880,0.1,15,21.0
2912,2480,16,848687,0.1,14,14.0
2913,3545,30,2110235,0.1,9,11.0
2914,2002,37,2106700,0.1,10,12.0
2915,35,12,2055029,10%,12,5.0
2916,1626,45,516863,10%,10,29.0
2917,498,32,1133714,0.1,19,11.0
2918,3047,2,726714,15,9,8.0
2919,846,33,579769,0.1,5,8.0
2920,4886,43,938671,0.1,15,5.0
2921,3788,4,2118175,,9,13.0
2922,4385,50,1805321,,16,19.0
2923,757,49,1000090,15,16,10.0
2924,3329,8,2005707,,12,9.0
2925,2652,28,2063865,15,9,6.0
2926,67,11,1463749,,18,14.0
2927,1905,20,1414667,,10,24.0
2928,3152,34,505359,0.1,10,21.0
2929,1458,13,1100408,15,7,19.0
2930,126,45,724749,,16,14.0
2931,4512,16,1863285,0.1,11,26.0
2932,2433,1,1135136,,17,7.0
2933,3527,10,1859255,,18,5.0
2934,4015,13,816277,15,13,6.0
2935,958,33,1790835,10%,6,16.0
2936,1716,47,2157164,,17,27.0
2937,1650,17,1824087,0.1,17,10.0
2938,2116,50,712225,15,7,9.0
2939,4228,40,1313375,10%,10,26.0
2940,3897,43,1079242,10%,9,29.0
2941,2565,16,1076774,0.1,9,18.0
2942,4407,43,1562422,0.1,16,22.0
2943,441,16,1492124,,6,8.0
2944,4963,1,1327668,10%,11,17.0
2945,247,21,1379071,0.1,8,27.0
2946,4647,24,605717,,13,8.0
2947,80,46,1007738,,5,8.0
2948,361,20,2404228,15,16,18.0
2949,2987,42,1984379,10%,9,23.0
2950,3783,49,1619800,,18,16.0
2951,4618,14,1062980,10%,11,9.0
2952,891,1,1287475,15,9,27.0
2953,4434,22,1480472,10%,5,5.0
2954,4125,7,1330350,0.1,7,19.0
2955,3328,37,2531826,15,13,28.0
2956,4863,32,1954148,15,5,17.0
2957,621,4,935094,15,11,14.0
2958,1601,16,1339793,,13,20.0
2959,495,17,806443,10%,8,22.0
2960,3599,30,2113835,,7,
2961,19,34,1352585,15,19,29.0
2962,2076,40,2519324,0.1,18,20.0
2963,3425,7,2392451,,8,18.0
2964,1807,20,636393,,8,10.0
2965,3918,33,1696884,,16,23.0
2966,4134,36,2523509,,13,16.0
2967,2336,12,1971805,,7,22.0
2968,2766,15,2265244,15,14,29.0
2969,2261,15,794815,0.1,19,27.0
2970,4824,20,1269813,15,15,16.0
2971,1748,17,911528,,15,11.0
2972,4927,42,1526114,15,16,9.0
2973,4494,46,1968255,15,12,29.0
2974,2178,29,1618746,,15,25.0
2975,2059,24,1963006,,11,20.0
2976,20,41,1264498,,15,18.0
2977,3628,15,1417107,10%,16,16.0
2978,2065,12,1736731,10%,14,12.0
2979,2293,19,1915411,,15,14.0
2980,4291,13,2011679,10%,16,21.0
2981,3204,50,743848,,5,5.0
2982,4790,33,1627350,0.1,9,13.0
2983,2277,30,1952346,15,9,20.0
2984,667,7,696525,0.1,18,19.0
2985,2672,44,750963,,5,21.0
2986,4831,18,2438851,0.1,14,22.0
2987,253,42,708563,,5,9.0
2988,714,46,2252963,10%,17,19.0
2989,1348,48,853877,15,11,10.0
2990,972,25,498604,0.1,7,25.0
2991,2522,12,799026,10%,5,9.0
2992,2722,34,2365520,0.1,5,16.0
2993,4993,21,1988633,0.1,19,19.0
2994,1325,7,535267,15,5,8.0
2995,1865,30,2523445,0.1,7,17.0
2996,3951,16,1504022,15,19,19.0
2997,1330,47,1034848,0.1,6,15.0
2998,3362,39,1977752,,6,23.0
2999,4150,22,1468511,,12,28.0
3000,1206,16,1756101,15,6,8.0
3001,3486,5,1177492,10%,12,6.0
3002,4996,9,679387,0.1,12,6.0
3003,1077,28,1369857,0.1,13,18.0
3004,3224,42,1783645,,16,24.0
3005,3378,31,1438026,10%,15,28.0
3006,1453,20,2339434,0.1,15,11.0
3007,2038,18,1944192,0.1,11,9.0
3008,1523,17,2031381,0.1,9,10.0
3009,1069,30,2071358,,7,23.0
3010,3534,36,1717760,0.1,14,19.0
3011,1010,14,489191,0.1,14,13.0
3012,1058,49,2380202,0.1,14,5.0
3013,2187,25,2088130,10%,16,
