service_id,order_item_id,service_date,issue_type,service_cost
2869,3782,04-04-2023 14:42,ENGINE,1017
2870,4446,19-05-2023 19:35,Engine,8210
2871,1710,14-08-2023 09:58,Engine,13679
2872,472,05-09-2023 13:01,ENGINE,1053
2873,4362,09-01-2024 20:45,BRAKE,17018
2874,6838,12-05-2023 11:27,ENGINE,5919
2875,2338,01-02-2024 15:24,BRAKE,1496
2876,4073,05-01-2023 04:35,electrical,19077
2877,4983,16-09-2023 06:40,Engine,16599
2878,5082,06-12-2023 17:21,Brake,1902
2879,2873,31-03-2023 02:37,electrical,13472
2880,4764,15-12-2023 06:29,Brake,16735
2881,5253,21-05-2023 19:28,ENGINE,3298
2882,6390,26-02-2023 01:06,Brake,14915
2883,5955,09-06-2023 22:58,Electrical,19075
2884,2119,30-11-2023 02:29,Brake,7425
2885,2262,25-06-2023 20:19,Engine,12900
2886,2014,23-01-2024 21:09,Brake,11614
2887,6172,13-01-2024 05:13,Brake,7980
2888,4440,18-02-2023 08:25,ENGINE,16877
2889,2073,11-05-2023 12:07,ENGINE,12538
2890,4862,12-09-2023 01:09,Engine,2166
2891,5538,25-06-2023 14:06,Brake,10202
2892,4413,20-05-2023 08:01,ENGINE,9545
2893,2873,10-03-2023 06:07,electrical,6159
2894,2285,02-03-2023 21:13,Engine,9695
2895,2056,29-10-2023 23:11,Engine,15763
2896,939,06-09-2023 16:02,Brake,2005
2897,4064,05-02-2023 01:10,ENGINE,11228
2898,2280,27-02-2024 23:45,electrical,12400
2899,4463,17-02-2023 13:59,Brake,1871
2900,3053,23-08-2023 22:45,electrical,5774
2901,2062,12-09-2023 18:19,Engine,9210
2902,6402,12-02-2024 23:10,Brake,3470
2903,4856,14-02-2023 04:59,electrical,19675
2904,424,29-12-2023 19:50,Engine,17999
2905,920,19-08-2023 15:03,BRAKE,11627
2906,4587,08-01-2024 16:53,electrical,10528
2907,1219,15-01-2023 11:50,electrical,10575
2908,2817,09-09-2023 17:08,Electrical,1486
2909,2460,16-03-2023 12:40,electrical,15601
2910,1050,02-11-2023 19:52,Engine,2712
2911,3289,06-11-2023 06:41,BRAKE,2308
2912,5531,15-01-2024 23:19,BRAKE,15762
2913,4874,10-03-2023 22:10,Engine,14895
2914,887,05-11-2023 22:12,BRAKE,7098
2915,4027,29-04-2023 03:07,electrical,6211
2916,5179,17-03-2024 16:13,Electrical,4821
2917,1960,16-01-2024 20:09,Engine,17299
2918,5336,17-01-2024 21:06,ENGINE,5812
2919,3872,02-04-2023 01:31,BRAKE,6945
2920,6393,28-01-2024 01:21,Electrical,9413
2921,5741,04-10-2023 11:14,electrical,7577
2922,6131,08-04-2023 11:38,ENGINE,10809
2923,382,29-03-2024 22:22,Engine,2379
2924,641,20-03-2024 01:32,electrical,16816
2925,3138,28-01-2024 21:01,electrical,18855
2926,2703,24-09-2023 11:02,Electrical,10007
2927,6600,29-11-2023 20:44,ENGINE,18024
2928,5389,06-04-2023 03:47,BRAKE,17332
2929,6298,23-03-2024 14:54,ENGINE,13014
2930,4002,01-01-2024 11:08,Electrical,2755
2931,3160,17-05-2023 23:27,BRAKE,12573
2932,5237,12-01-2024 05:16,electrical,4149
2933,5633,22-10-2023 01:18,Electrical,4723
2934,5637,09-06-2023 22:07,Brake,9112
2935,3497,08-01-2023 10:37,Engine,18537
2936,5801,04-03-2023 06:55,electrical,18332
2937,3219,14-09-2023 18:33,ENGINE,17772
2938,4556,01-07-2023 02:45,Electrical,5094
2939,3529,10-02-2024 18:59,BRAKE,5532
2940,569,01-02-2023 21:54,Engine,2176
2941,4994,05-05-2023 17:23,Engine,1730
2942,328,25-12-2023 09:30,Brake,3461
2943,3960,22-06-2023 12:14,Engine,5823
2944,3338,06-03-2024 12:53,Electrical,7301
2945,2781,22-09-2023 14:33,ENGINE,19990
2946,6487,06-03-2023 18:19,Engine,9060
2947,3867,01-08-2023 09:01,Engine,10804
2948,5487,09-01-2023 03:34,Engine,16485
2949,829,15-06-2023 08:49,Brake,19787
2950,4901,08-06-2023 14:00,ENGINE,1770
2951,4944,30-09-2023 14:29,ENGINE,5009
2952,2987,15-09-2023 17:44,Electrical,15541
2953,4704,01-12-2023 04:44,Engine,13031
2954,6861,18-02-2023 09:50,electrical,13246
2955,5382,23-11-2023 12:36,Electrical,6634
2956,6487,25-10-2023 14:41,Electrical,13752
2957,448,11-09-2023 18:47,Electrical,12867
2958,2675,05-01-2024 16:56,Engine,6933
2959,4668,24-12-2023 07:36,Brake,3077
2960,4285,21-12-2023 01:00,ENGINE,9278
2961,2571,04-05-2023 19:01,Brake,6391
2962,6268,12-08-2023 12:12,Brake,14669
2963,990,05-09-2023 14:06,electrical,9267
2964,5135,07-04-2023 18:09,Electrical,17485
2965,6865,15-11-2023 15:04,Engine,7635
2966,6878,29-03-2023 04:59,Electrical,11513
2967,278,19-01-2024 05:42,ENGINE,2571
2968,6351,10-01-2024 14:38,BRAKE,7269
2969,259,05-05-2023 13:25,Engine,8551
2970,597,05-01-2023 03:30,Electrical,13411
2971,1973,26-02-2024 18:07,electrical,1494
2972,3503,03-05-2023 00:51,electrical,13287
2973,6528,13-01-2023 19:41,electrical,4854
2974,1715,22-02-2024 14:59,electrical,7574
2975,179,07-09-2023 14:37,Electrical,6568
2976,6254,07-09-2023 22:54,Engine,15347
2977,2185,13-06-2023 10:31,electrical,17662
2978,2542,13-01-2023 23:52,ENGINE,11823
2979,6636,05-07-2023 06:52,ENGINE,13876
2980,5760,29-06-2023 10:30,Brake,14483
2981,4277,31-01-2024 03:00,Engine,13190
2982,662,01-03-2023 20:21,electrical,7989
2983,3748,02-01-2023 05:14,BRAKE,17243
2984,97,02-05-2023 19:59,Brake,7489
2985,1200,09-02-2024 22:37,Engine,7165
2986,6229,15-11-2023 09:22,BRAKE,11025
2987,1494,01-02-2024 03:45,Brake,1252
2988,4487,11-08-2023 09:56,ENGINE,5533
2989,1880,23-03-2023 22:51,electrical,17889
2990,2293,12-07-2023 16:11,BRAKE,16459
2991,898,22-06-2023 00:19,BRAKE,13229
2992,838,27-07-2023 03:10,Brake,11472
2993,3889,22-08-2023 15:32,Engine,10713
2994,4154,02-11-2023 12:40,Engine,4976
2995,579,31-01-2023 13:45,Engine,17388
2996,3257,17-11-2023 06:12,electrical,12101
2997,4868,14-03-2023 05:43,Electrical,15432
2998,6446,04-02-2024 23:45,electrical,9478
2999,3696,22-10-2023 10:29,ENGINE,4936
3000,4844,31-03-2023 02:06,Engine,12052
