snapshot_id,snapshot_date,dealership_id,model_id,stock_on_hand
3450,2023-11-26 12:25:37,10,28,13.0
3451,2023-02-13 17:12:53,7,37,29.0
3452,2023-09-24 07:45:23,24,23,0.0
3453,2023-04-28 22:48:00,6,43,4.0
3454,2023-09-13 05:44:39,24,23,22.0
3455,2023-02-26 02:29:44,1,35,12.0
3456,2023-12-06 14:37:33,17,41,36.0
3457,2023-09-25 22:10:16,25,39,33.0
3458,2023-11-24 22:32:01,12,32,35.0
3459,2023-07-10 04:25:28,4,2,9.0
3460,2023-11-11 19:47:34,3,47,
3461,2023-04-30 16:04:20,6,44,17.0
3462,2023-03-02 14:05:48,26,48,9.0
3463,2023-04-08 05:32:08,28,16,19.0
3464,2023-01-08 05:22:15,16,16,1.0
3465,2023-02-25 18:06:07,13,3,15.0
3466,2023-03-31 11:37:25,28,28,5.0
3467,2023-06-01 22:34:20,9,29,30.0
3468,2023-03-21 01:25:07,26,20,0.0
3469,2023-09-22 20:34:04,11,36,39.0
3470,2023-11-12 01:02:06,20,33,22.0
3471,2023-09-07 02:38:56,25,22,0.0
3472,2023-10-05 01:55:33,21,8,19.0
3473,2023-11-13 23:30:10,13,47,4.0
3474,2023-09-19 04:19:49,23,24,37.0
3475,2023-06-18 03:47:01,19,37,23.0
3476,2023-11-26 17:10:37,3,20,8.0
3477,2023-10-09 04:31:31,12,12,15.0
3478,2023-03-22 03:19:45,19,20,20.0
3479,2023-10-28 22:10:54,8,20,4.0
3480,2023-05-28 20:32:40,14,4,25.0
3481,2023-05-05 07:20:49,22,30,14.0
3482,2023-09-22 19:13:06,9,31,33.0
3483,2023-05-11 22:32:41,25,22,
3484,2023-04-03 23:11:44,24,15,5.0
3485,2023-01-27 05:36:38,17,38,4.0
3486,2023-08-03 17:44:14,6,37,12.0
3487,2023-04-08 19:36:32,4,28,3.0
3488,2023-09-11 12:42:32,4,11,23.0
3489,2023-12-19 04:46:18,19,14,16.0
3490,2023-03-10 06:06:02,12,11,29.0
3491,2023-06-05 03:16:00,25,9,32.0
3492,2023-03-17 07:57:56,2,24,5.0
3493,2023-02-26 20:04:22,17,10,1.0
3494,2023-05-06 13:25:38,30,38,10.0
3495,2023-12-09 15:18:16,15,43,38.0
3496,2023-08-06 06:32:23,10,41,
3497,2023-04-01 00:10:04,3,37,26.0
3498,2023-04-28 05:47:58,29,42,39.0
3499,2023-04-25 13:17:22,20,32,38.0
3500,2023-01-12 23:31:48,4,20,26.0
3501,2023-12-08 11:26:03,22,14,17.0
3502,2023-07-19 17:13:01,1,38,21.0
3503,2023-09-11 20:39:47,1,4,33.0
3504,2023-11-22 00:00:36,18,24,12.0
3505,2023-01-25 00:10:42,4,32,15.0
3506,2023-03-02 13:32:41,23,10,7.0
3507,2023-05-15 07:20:08,22,43,19.0
3508,2023-11-07 00:15:34,15,16,29.0
3509,2023-09-11 11:23:05,27,39,5.0
3510,2023-07-19 21:37:05,25,32,37.0
3511,2023-10-26 08:53:42,23,18,15.0
3512,2023-07-31 22:30:46,28,25,27.0
3513,2023-09-28 01:33:46,21,7,29.0
3514,2023-11-08 16:27:00,22,47,1.0
3515,2023-09-15 06:32:47,10,18,32.0
3516,2023-12-13 17:08:24,25,47,23.0
3517,2023-07-24 00:59:56,17,18,33.0
3518,2023-01-21 10:38:19,27,3,31.0
3519,2023-05-29 19:10:18,25,1,34.0
3520,2023-08-29 17:00:34,22,33,28.0
3521,2023-06-26 19:51:27,12,7,33.0
3522,2023-09-29 15:11:47,20,10,38.0
3523,2023-03-21 16:56:48,12,44,14.0
3524,2023-07-09 16:07:01,16,8,10.0
3525,2023-10-08 12:06:59,5,32,19.0
3526,2023-08-02 10:11:12,29,23,34.0
3527,2023-09-08 19:48:33,16,17,2.0
3528,2023-11-18 11:36:30,17,14,21.0
3529,2023-12-24 09:26:10,23,17,8.0
3530,2023-06-28 22:56:08,29,25,15.0
3531,2023-09-13 15:04:44,15,21,27.0
3532,2023-04-22 09:06:47,13,6,13.0
3533,2023-06-17 19:40:38,8,20,12.0
3534,2023-02-27 08:53:00,27,49,18.0
3535,2023-10-25 18:17:50,21,20,27.0
3536,2023-02-20 00:54:02,2,26,9.0
3537,2023-11-02 02:32:11,8,32,13.0
3538,2023-02-03 05:41:52,10,8,7.0
3539,2023-05-25 17:49:11,7,45,3.0
3540,2023-07-08 10:29:55,10,48,14.0
3541,2023-03-21 21:38:58,25,44,23.0
3542,2023-05-12 13:13:35,4,29,16.0
3543,2023-07-24 02:01:12,11,17,32.0
3544,2023-06-01 00:49:13,9,18,32.0
3545,2023-03-20 21:38:43,4,40,
3546,2023-06-15 02:18:37,3,18,36.0
3547,2023-02-11 06:42:48,11,11,11.0
3548,2023-02-24 03:43:40,3,45,35.0
3549,2023-01-21 17:52:43,26,12,33.0
3550,2023-07-21 13:48:58,18,15,6.0
3551,2023-01-10 00:04:27,26,26,7.0
3552,2023-05-25 02:11:09,19,3,8.0
3553,2023-12-22 15:43:13,14,3,
3554,2023-08-18 16:07:57,24,38,32.0
3555,2023-06-15 01:01:31,11,35,7.0
3556,2023-09-18 19:28:47,24,9,22.0
3557,2023-11-17 05:45:08,2,43,17.0
3558,2023-06-28 09:54:06,27,40,28.0
3559,2023-01-20 16:53:44,2,4,
3560,2023-05-16 07:17:31,2,20,19.0
3561,2023-08-31 12:07:48,10,15,35.0
3562,2023-07-27 21:39:36,23,29,7.0
3563,2023-10-14 23:15:22,15,5,32.0
3564,2023-09-27 12:38:23,22,39,22.0
3565,2023-04-28 11:19:36,12,40,3.0
3566,2023-04-19 01:01:49,11,7,14.0
3567,2023-06-03 07:05:21,17,8,26.0
3568,2023-05-28 04:08:29,18,32,5.0
3569,2023-01-11 01:03:58,14,36,29.0
3570,2023-01-13 05:51:20,17,33,39.0
3571,2023-02-05 17:41:54,15,37,9.0
3572,2023-05-28 02:07:47,12,32,39.0
3573,2023-07-06 18:05:19,27,43,8.0
3574,2023-08-23 10:30:08,16,36,27.0
3575,2023-11-06 11:07:57,23,34,13.0
3576,2023-04-13 12:13:52,6,49,8.0
3577,2023-05-14 07:46:24,2,25,18.0
3578,2023-05-15 14:13:44,2,44,23.0
3579,2023-04-23 05:14:34,16,32,35.0
3580,2023-06-11 16:20:23,2,2,9.0
3581,2023-03-06 19:34:28,8,9,24.0
3582,2023-07-09 18:37:56,30,38,21.0
3583,2023-10-16 12:41:12,7,29,9.0
3584,2023-01-10 02:18:10,1,38,25.0
3585,2023-12-05 14:02:58,4,18,26.0
3586,2023-12-26 14:58:30,11,22,10.0
3587,2023-12-23 08:49:12,20,35,21.0
3588,2023-10-29 22:40:53,7,15,31.0
3589,2023-05-10 22:31:57,18,7,39.0
3590,2023-05-08 05:20:49,4,13,19.0
3591,2023-09-07 19:33:35,17,42,35.0
3592,2023-10-15 09:17:20,29,36,
3593,2023-04-10 09:10:25,29,16,20.0
3594,2023-08-26 12:16:13,11,41,15.0
3595,2023-03-02 20:54:05,11,21,17.0
3596,2023-02-28 09:48:48,20,28,37.0
3597,2023-10-03 08:01:29,11,10,15.0
3598,2023-08-16 09:15:37,15,19,27.0
3599,2023-12-14 13:59:52,14,17,15.0
3600,2023-10-16 19:44:15,17,1,26.0
3601,2023-08-17 22:34:01,2,13,2.0
3602,2023-05-05 01:15:26,18,36,8.0
3603,2023-09-17 10:15:07,16,47,29.0
3604,2023-12-09 17:07:27,12,42,11.0
3605,2023-09-10 10:44:29,10,20,
3606,2023-02-18 22:31:56,28,41,5.0
3607,2023-10-26 23:43:19,16,40,1.0
3608,2023-08-24 14:21:34,3,6,6.0
3609,2023-12-25 06:31:18,8,23,20.0
3610,2023-04-04 10:23:10,27,42,10.0
3611,2023-06-01 12:17:22,22,24,31.0
3612,2023-09-20 18:43:19,22,49,8.0
3613,2023-09-25 08:53:53,25,5,33.0
3614,2023-01-06 06:15:29,24,32,30.0
3615,2023-11-15 09:40:42,2,46,36.0
3616,2023-05-11 04:55:37,22,17,36.0
3617,2023-06-10 20:00:34,1,11,1.0
3618,2023-11-01 03:19:50,29,27,7.0
3619,2023-10-09 23:38:24,14,4,17.0
3620,2023-10-06 05:25:27,25,23,7.0
3621,2023-05-17 16:29:15,4,23,9.0
3622,2023-07-09 22:56:22,4,49,30.0
3623,2023-10-25 12:17:07,9,34,25.0
3624,2023-07-29 08:40:45,3,21,18.0
3625,2023-07-24 14:29:18,5,22,30.0
3626,2023-05-15 06:17:24,1,1,22.0
3627,2023-07-03 12:26:17,22,32,38.0
3628,2023-02-15 18:33:00,19,28,5.0
3629,2023-05-27 00:43:44,1,18,33.0
3630,2023-06-28 08:24:35,10,7,25.0
3631,2023-07-02 01:44:31,22,38,5.0
3632,2023-12-19 22:54:54,30,6,13.0
3633,2023-08-17 06:36:15,12,14,18.0
3634,2023-12-26 09:07:44,10,30,18.0
3635,2023-04-11 12:02:56,2,44,33.0
3636,2023-02-08 19:22:01,16,46,39.0
3637,2023-07-14 21:21:20,8,14,21.0
3638,2023-02-28 23:08:22,14,44,25.0
3639,2023-12-29 14:11:43,29,41,5.0
3640,2023-01-29 11:11:47,15,9,33.0
3641,2023-06-03 02:05:02,16,31,20.0
3642,2023-12-11 22:41:16,11,2,
3643,2023-02-09 22:54:57,12,18,8.0
3644,2023-03-26 09:38:26,2,5,19.0
3645,2023-05-16 21:03:19,4,26,3.0
3646,2023-07-28 06:45:00,30,23,13.0
3647,2023-10-04 05:25:43,3,12,28.0
3648,2023-02-05 15:36:42,9,14,35.0
3649,2023-03-11 11:27:54,18,13,13.0
3650,2023-03-29 00:35:33,19,35,3.0
3651,2023-09-14 11:39:58,7,47,3.0
3652,2023-12-01 08:23:37,4,15,0.0
3653,2023-04-30 15:17:46,6,35,30.0
3654,2023-09-06 10:47:23,19,19,34.0
3655,2023-09-27 14:42:16,1,15,0.0
3656,2023-03-09 01:06:59,16,8,39.0
3657,2023-10-26 11:20:31,11,23,5.0
3658,2023-03-30 10:48:59,22,13,38.0
3659,2023-12-15 01:09:20,4,23,2.0
3660,2023-04-15 12:31:12,18,31,23.0
3661,2023-07-24 04:47:26,23,30,6.0
3662,2023-09-14 12:55:07,26,42,29.0
3663,2023-09-02 05:43:37,29,2,2.0
3664,2023-11-22 09:05:02,28,11,35.0
3665,2023-05-01 01:41:48,29,25,21.0
3666,2023-08-17 14:08:17,5,29,32.0
3667,2023-10-15 22:41:50,22,22,37.0
3668,2023-04-23 06:03:17,6,19,1.0
3669,2023-04-10 01:01:26,30,9,1.0
3670,2023-12-11 19:33:04,25,41,17.0
3671,2023-12-05 03:38:45,28,38,33.0
3672,2023-03-09 06:15:03,2,29,27.0
3673,2023-03-03 02:39:07,12,10,14.0
3674,2023-10-30 13:35:48,22,22,18.0
3675,2023-10-28 13:46:53,9,24,18.0
3676,2023-10-21 05:59:07,28,8,0.0
3677,2023-07-17 15:47:02,20,47,6.0
3678,2023-07-20 04:12:57,29,6,7.0
3679,2023-07-04 10:49:25,12,7,25.0
3680,2023-07-11 19:48:35,29,20,21.0
3681,2023-01-12 23:39:58,13,17,27.0
3682,2023-08-12 06:05:18,27,36,31.0
3683,2023-03-24 23:25:58,22,8,
3684,2023-08-25 07:33:13,23,13,3.0
3685,2023-01-02 21:32:24,17,24,9.0
3686,2023-05-08 03:18:33,5,46,13.0
3687,2023-08-18 03:52:41,20,50,23.0
3688,2023-11-19 09:52:47,13,31,22.0
3689,2023-02-04 08:57:32,29,23,15.0
3690,2023-04-03 00:30:30,13,17,
3691,2023-09-18 10:34:03,10,50,35.0
3692,2023-03-20 17:02:21,15,46,31.0
3693,2023-02-25 01:06:44,15,24,23.0
3694,2023-07-29 21:41:10,18,43,11.0
3695,2023-06-25 17:28:34,18,10,3.0
3696,2023-03-31 00:06:09,2,31,7.0
3697,2023-02-14 19:16:58,23,45,35.0
3698,2023-07-07 18:34:54,11,20,27.0
3699,2023-04-20 11:36:52,13,16,30.0
3700,2023-03-16 05:08:03,11,14,38.0
3701,2023-11-16 11:30:44,4,3,23.0
3702,2023-04-02 03:40:39,15,30,19.0
3703,2023-11-12 14:50:51,22,18,32.0
3704,2023-11-24 03:09:34,23,6,12.0
3705,2023-06-15 12:39:36,25,20,17.0
3706,2023-05-29 10:18:14,11,35,14.0
3707,2023-09-10 04:04:57,18,19,22.0
3708,2023-10-11 06:53:48,16,26,5.0
3709,2023-03-20 19:00:43,10,35,0.0
3710,2023-07-13 14:37:10,12,12,4.0
3711,2023-03-02 07:22:38,13,8,36.0
3712,2023-12-27 16:14:36,9,37,24.0
3713,2023-09-21 03:53:32,27,49,22.0
3714,2023-05-19 11:57:31,21,10,27.0
3715,2023-05-31 14:42:29,13,21,29.0
3716,2023-08-10 20:12:07,6,49,
3717,2023-10-16 09:30:26,6,41,20.0
3718,2023-07-07 14:18:33,11,45,6.0
3719,2023-08-03 03:58:17,19,42,4.0
3720,2023-09-28 01:07:41,27,29,34.0
3721,2023-01-02 08:36:48,11,31,38.0
3722,2023-01-08 08:47:11,10,40,11.0
3723,2023-12-29 20:37:41,23,7,24.0
3724,2023-08-22 22:38:40,15,34,22.0
3725,2023-04-17 08:11:36,13,34,23.0
3726,2023-07-28 11:49:17,23,30,6.0
3727,2023-01-24 13:45:21,8,4,21.0
3728,2023-04-27 01:58:41,5,41,36.0
3729,2023-03-12 10:58:14,2,30,30.0
3730,2023-09-23 12:20:01,16,25,36.0
3731,2023-12-27 10:58:15,13,14,23.0
3732,2023-12-26 23:56:53,19,24,35.0
3733,2023-07-04 09:57:49,9,43,26.0
3734,2023-10-22 22:47:02,15,31,15.0
3735,2023-11-02 18:04:06,6,39,20.0
3736,2023-04-13 18:29:51,8,28,3.0
3737,2023-09-10 11:15:33,24,25,0.0
3738,2023-07-26 23:53:13,14,19,17.0
3739,2023-07-03 17:39:54,5,4,19.0
3740,2023-04-17 04:43:24,17,34,25.0
3741,2023-03-04 14:22:00,22,32,25.0
3742,2023-09-06 02:30:30,7,25,15.0
3743,2023-04-04 09:40:24,9,22,21.0
3744,2023-03-05 19:14:20,16,28,26.0
3745,2023-02-10 10:43:05,18,18,8.0
3746,2023-01-24 01:33:54,28,7,13.0
3747,2023-05-25 19:33:40,13,11,29.0
3748,2023-03-03 09:56:15,18,42,5.0
3749,2023-03-07 09:05:34,10,11,27.0
3750,2023-12-15 03:53:23,1,9,27.0
3751,2023-07-14 03:37:03,21,35,21.0
3752,2023-12-03 15:19:20,18,37,
3753,2023-03-02 03:01:54,19,23,36.0
3754,2023-02-24 14:05:02,2,33,29.0
3755,2023-07-09 13:56:07,27,1,4.0
3756,2023-01-29 14:57:35,4,20,5.0
3757,2023-01-16 08:51:17,11,5,15.0
3758,2023-10-09 04:18:05,3,29,10.0
3759,2023-10-03 09:27:08,9,26,11.0
3760,2023-12-06 14:44:36,10,38,34.0
3761,2023-02-01 02:28:48,28,3,30.0
3762,2023-03-16 23:37:03,2,21,38.0
3763,2023-08-05 04:06:11,7,13,27.0
3764,2023-12-24 12:17:22,15,31,18.0
3765,2023-04-30 03:34:56,27,17,9.0
3766,2023-08-31 18:40:27,30,35,34.0
3767,2023-03-12 23:27:26,19,23,21.0
3768,2023-12-19 11:04:52,10,3,15.0
3769,2023-01-08 18:43:45,24,45,22.0
3770,2023-08-23 19:27:59,20,2,18.0
3771,2023-11-04 22:35:58,14,3,5.0
3772,2023-05-02 16:16:13,4,20,16.0
3773,2023-02-05 12:56:50,25,48,24.0
3774,2023-05-15 03:56:26,11,44,11.0
3775,2023-10-23 20:58:37,3,9,25.0
3776,2023-02-13 04:43:58,23,48,13.0
3777,2023-08-06 00:17:09,17,4,38.0
3778,2023-04-07 03:28:51,7,25,31.0
3779,2023-11-18 13:08:24,26,50,26.0
3780,2023-05-22 08:31:32,11,1,26.0
3781,2023-05-14 15:31:31,18,39,28.0
3782,2023-06-15 08:48:33,28,12,11.0
3783,2023-08-21 18:55:21,14,40,36.0
3784,2023-09-14 19:41:05,14,40,17.0
3785,2023-07-29 17:41:47,6,24,11.0
3786,2023-07-18 20:41:26,29,9,8.0
3787,2023-02-20 02:36:34,9,46,38.0
3788,2023-01-10 03:53:44,22,20,6.0
3789,2023-03-23 22:38:23,3,5,11.0
3790,2023-09-11 01:55:06,17,20,14.0
3791,2023-12-15 04:46:44,28,21,37.0
3792,2023-01-19 12:46:47,12,2,2.0
3793,2023-12-16 17:17:46,4,21,15.0
3794,2023-09-12 22:18:45,20,42,18.0
3795,2023-11-06 20:57:49,16,24,2.0
3796,2023-08-17 20:17:31,29,9,18.0
3797,2023-05-04 19:38:33,24,39,24.0
3798,2023-11-21 07:53:32,10,30,21.0
3799,2023-11-17 17:04:12,26,18,1.0
3800,2023-09-23 23:35:06,30,44,32.0
3801,2023-07-19 18:54:03,29,43,30.0
3802,2023-05-06 01:45:22,7,10,21.0
3803,2023-06-16 09:49:06,10,45,38.0
3804,2023-06-01 16:55:48,7,41,0.0
3805,2023-08-29 00:02:01,23,48,4.0
3806,2023-06-02 13:08:34,28,21,22.0
3807,2023-12-24 19:10:15,18,22,7.0
3808,2023-12-30 05:14:01,9,17,31.0
3809,2023-02-17 06:16:12,22,5,25.0
3810,2023-12-30 10:31:55,18,6,13.0
3811,2023-07-27 00:27:25,17,10,12.0
3812,2023-08-28 05:53:59,11,43,18.0
3813,2023-05-28 20:45:05,1,2,33.0
3814,2023-12-22 08:18:43,17,7,24.0
3815,2023-03-13 15:44:41,4,46,8.0
3816,2023-08-07 08:51:40,4,4,35.0
3817,2023-12-18 01:36:16,14,37,10.0
3818,2023-08-31 20:08:35,28,19,31.0
3819,2023-06-14 14:05:31,9,28,24.0
3820,2023-04-07 04:15:40,13,20,39.0
3821,2023-11-27 09:37:00,28,30,38.0
3822,2023-04-25 14:02:34,28,42,20.0
3823,2023-10-06 08:50:36,16,38,38.0
3824,2023-02-25 19:21:39,1,2,6.0
3825,2023-03-18 10:45:29,3,3,4.0
3826,2023-03-13 10:27:36,19,47,29.0
3827,2023-01-18 07:33:50,8,42,32.0
3828,2023-05-11 01:34:58,18,49,16.0
3829,2023-11-26 14:42:54,6,39,11.0
3830,2023-07-14 07:23:45,27,25,14.0
3831,2023-09-02 18:54:48,20,2,16.0
3832,2023-08-03 03:04:56,29,39,39.0
3833,2023-04-07 05:14:24,26,15,38.0
3834,2023-08-25 23:56:53,6,3,0.0
3835,2023-06-24 10:06:17,29,5,39.0
3836,2023-01-24 01:09:27,5,40,12.0
3837,2023-09-16 15:27:30,12,36,7.0
3838,2023-07-02 19:59:22,9,50,25.0
3839,2023-04-11 21:55:36,9,40,35.0
3840,2023-09-03 05:03:49,17,38,22.0
3841,2023-08-14 12:44:44,19,37,19.0
3842,2023-09-10 16:08:15,17,27,25.0
3843,2023-01-12 13:51:34,22,5,6.0
3844,2023-07-09 01:08:18,16,17,39.0
3845,2023-05-15 02:37:42,12,38,5.0
3846,2023-09-17 16:05:23,3,45,27.0
3847,2023-10-30 05:33:28,14,41,8.0
3848,2023-10-16 18:57:40,17,12,
3849,2023-01-27 10:49:22,22,42,29.0
3850,2023-08-16 02:01:50,16,31,26.0
3851,2023-05-18 00:36:23,21,33,34.0
3852,2023-12-28 17:23:49,12,43,28.0
3853,2023-04-10 03:24:33,28,29,27.0
3854,2023-04-01 23:33:11,24,38,11.0
3855,2023-06-05 10:45:02,30,3,18.0
3856,2023-05-15 10:26:33,2,38,26.0
3857,2023-05-18 22:15:37,8,41,36.0
3858,2023-08-18 07:53:09,12,40,27.0
3859,2023-06-10 18:34:53,21,30,18.0
3860,2023-02-20 17:53:52,16,47,22.0
3861,2023-08-02 18:00:08,8,22,12.0
3862,2023-08-02 01:33:06,28,38,2.0
3863,2023-07-13 11:29:33,16,32,4.0
3864,2023-11-11 03:16:20,10,43,33.0
3865,2023-05-18 11:48:06,20,10,11.0
3866,2023-02-25 05:59:58,15,32,26.0
3867,2023-01-20 05:08:22,4,43,8.0
3868,2023-05-05 05:36:18,26,4,
3869,2023-01-18 11:55:10,15,29,32.0
3870,2023-11-08 17:21:55,4,45,21.0
3871,2023-10-06 09:31:37,30,8,24.0
3872,2023-10-28 21:40:54,11,20,12.0
3873,2023-06-08 15:59:19,6,47,33.0
3874,2023-07-23 15:10:25,4,7,24.0
3875,2023-11-30 08:16:56,9,1,13.0
3876,2023-09-05 05:48:06,9,25,20.0
3877,2023-03-20 18:51:27,3,26,11.0
3878,2023-02-17 00:25:16,23,9,37.0
3879,2023-03-06 16:00:39,28,23,
3880,2023-05-14 23:55:49,5,40,39.0
3881,2023-12-06 11:12:37,15,2,3.0
3882,2023-01-20 03:51:04,28,26,35.0
3883,2023-04-24 08:57:07,9,14,21.0
3884,2023-04-07 22:58:34,2,44,22.0
3885,2023-06-11 10:11:22,3,31,28.0
3886,2023-10-18 21:29:40,26,26,8.0
3887,2023-07-07 03:36:24,21,49,8.0
3888,2023-01-11 04:07:15,12,19,19.0
3889,2023-06-24 23:37:42,16,38,9.0
3890,2023-10-26 11:43:22,5,5,15.0
3891,2023-03-29 10:55:42,10,6,32.0
3892,2023-02-07 22:26:00,28,35,28.0
3893,2023-08-19 20:51:26,15,16,32.0
3894,2023-05-06 16:08:13,14,31,9.0
3895,2023-02-28 21:24:28,14,18,0.0
3896,2023-11-23 08:42:50,23,14,0.0
3897,2023-03-26 06:13:15,13,25,16.0
3898,2023-09-26 12:28:28,16,15,8.0
3899,2023-12-16 13:51:21,30,26,14.0
3900,2023-08-10 17:11:49,8,36,4.0
3901,2023-09-15 14:38:19,8,11,3.0
3902,2023-06-14 05:11:51,30,37,14.0
3903,2023-12-10 09:16:12,17,41,25.0
3904,2023-02-01 22:47:31,30,37,14.0
3905,2023-12-13 19:18:08,17,7,5.0
3906,2023-04-16 03:53:17,3,18,22.0
3907,2023-12-26 17:18:47,1,50,19.0
3908,2023-03-15 17:19:13,17,20,31.0
3909,2023-12-09 20:16:42,26,2,8.0
3910,2023-03-16 10:56:15,24,26,4.0
3911,2023-05-21 16:19:44,16,23,14.0
3912,2023-09-01 06:27:40,17,32,22.0
3913,2023-12-06 13:47:18,25,13,6.0
3914,2023-12-15 07:17:15,2,13,11.0
3915,2023-06-20 21:24:25,25,17,37.0
3916,2023-08-28 09:00:56,14,25,36.0
3917,2023-08-27 09:39:06,7,22,
3918,2023-05-11 01:38:38,25,27,1.0
3919,2023-02-02 23:13:31,19,17,19.0
3920,2023-08-21 21:20:59,1,26,31.0
3921,2023-04-20 07:38:32,17,38,37.0
3922,2023-07-08 16:02:10,27,14,37.0
3923,2023-01-29 06:55:49,10,14,1.0
3924,2023-03-22 05:05:58,6,12,5.0
3925,2023-01-26 15:11:09,7,5,8.0
3926,2023-10-08 22:35:37,25,37,29.0
3927,2023-07-02 23:01:44,6,4,4.0
3928,2023-08-05 19:18:38,5,29,22.0
3929,2023-12-23 15:47:13,30,25,26.0
3930,2023-12-11 09:15:03,2,45,20.0
3931,2023-10-31 23:54:53,18,4,31.0
3932,2023-12-22 03:53:35,24,50,27.0
3933,2023-12-06 05:38:55,17,16,12.0
3934,2023-05-08 21:04:06,24,50,8.0
3935,2023-11-02 00:16:35,27,2,37.0
3936,2023-02-03 22:49:21,26,23,7.0
3937,2023-01-05 21:07:35,27,4,32.0
3938,2023-06-12 03:40:10,23,20,38.0
3939,2023-09-13 19:12:36,7,17,11.0
3940,2023-01-10 06:08:37,21,6,31.0
3941,2023-03-07 08:37:49,19,18,28.0
3942,2023-08-11 21:51:22,7,20,7.0
3943,2023-06-26 05:44:06,23,39,20.0
3944,2023-06-18 19:19:26,7,45,25.0
3945,2023-07-24 20:23:42,16,41,27.0
3946,2023-11-27 16:55:53,12,34,8.0
3947,2023-09-09 15:37:36,15,40,18.0
3948,2023-04-17 05:54:11,15,46,14.0
3949,2023-04-02 03:08:12,11,24,27.0
3950,2023-05-16 07:08:40,2,18,22.0
3951,2023-01-14 19:35:28,3,30,1.0
3952,2023-09-10 18:16:10,19,1,33.0
3953,2023-10-02 04:19:33,20,23,37.0
3954,2023-06-20 03:35:38,28,29,4.0
3955,2023-01-18 09:52:09,25,41,2.0
3956,2023-08-03 18:11:06,26,41,35.0
3957,2023-09-29 13:38:05,15,32,7.0
3958,2023-07-20 09:11:44,16,2,16.0
3959,2023-06-30 13:41:55,1,48,22.0
3960,2023-10-05 00:28:39,15,36,5.0
3961,2023-08-28 12:47:42,12,45,19.0
3962,2023-11-18 00:05:45,7,17,15.0
3963,2023-03-22 16:33:51,7,43,9.0
3964,2023-06-04 04:46:12,11,2,10.0
3965,2023-12-13 23:26:04,20,4,31.0
3966,2023-08-08 16:15:04,29,44,12.0
3967,2023-11-09 19:05:46,11,34,23.0
3968,2023-09-29 18:26:18,17,1,33.0
3969,2023-05-25 19:55:49,3,23,30.0
3970,2023-08-12 17:16:48,16,6,13.0
3971,2023-10-20 20:13:41,5,16,7.0
3972,2023-05-07 09:56:21,28,2,36.0
3973,2023-01-20 23:03:40,2,46,17.0
3974,2023-11-18 03:47:33,23,12,36.0
3975,2023-03-01 20:01:59,30,27,11.0
3976,2023-05-14 02:49:02,26,19,32.0
3977,2023-02-25 21:42:45,26,28,12.0
3978,2023-03-18 00:04:52,7,35,16.0
3979,2023-07-18 07:47:58,28,43,4.0
3980,2023-03-25 21:32:10,10,4,37.0
3981,2023-06-20 04:52:01,5,49,30.0
3982,2023-05-12 07:04:19,15,49,12.0
3983,2023-01-25 01:07:25,12,7,32.0
3984,2023-01-17 05:17:51,10,37,24.0
3985,2023-06-20 15:15:58,22,25,30.0
3986,2023-09-07 12:05:13,17,41,37.0
3987,2023-01-20 20:49:08,20,17,6.0
3988,2023-02-27 07:41:45,20,41,26.0
3989,2023-05-29 01:30:11,11,14,11.0
3990,2023-10-31 01:19:27,8,37,12.0
3991,2023-02-17 10:58:41,15,2,24.0
3992,2023-12-06 09:39:11,2,24,23.0
3993,2023-11-10 02:42:49,17,15,23.0
3994,2023-01-25 06:41:51,23,48,10.0
3995,2023-03-12 13:12:41,6,33,1.0
3996,2023-01-01 10:22:41,21,12,29.0
3997,2023-06-29 22:40:16,28,19,6.0
3998,2023-08-16 17:34:21,13,47,26.0
3999,2023-04-05 07:00:36,29,5,3.0
4000,2023-02-10 02:00:27,29,1,
4001,2023-10-15 20:24:44,8,43,25.0
4002,2023-01-29 10:44:16,11,9,32.0
4003,2023-01-21 09:24:16,15,39,30.0
4004,2023-08-10 06:38:38,13,34,30.0
4005,2023-05-19 10:14:56,18,29,35.0
4006,2023-01-01 00:00:37,18,49,28.0
4007,2023-06-27 23:47:36,25,48,4.0
4008,2023-11-30 03:16:41,17,48,12.0
4009,2023-05-30 03:34:36,22,46,25.0
4010,2023-10-26 11:09:15,13,2,12.0
4011,2023-09-24 12:59:12,29,19,34.0
4012,2023-07-21 17:54:44,3,28,39.0
4013,2023-08-22 13:56:14,29,35,5.0
4014,2023-08-13 22:07:36,21,40,11.0
4015,2023-07-22 07:47:41,24,48,1.0
4016,2023-09-09 00:41:28,7,22,33.0
4017,2023-10-17 06:33:20,29,4,28.0
4018,2023-10-16 07:07:27,12,8,3.0
4019,2023-04-23 04:55:35,4,1,9.0
4020,2023-08-13 12:38:08,24,36,36.0
4021,2023-06-04 17:32:30,27,7,5.0
4022,2023-01-07 20:59:35,27,25,22.0
4023,2023-11-21 10:32:32,26,29,5.0
4024,2023-09-10 15:51:39,11,1,21.0
4025,2023-06-30 03:00:20,14,18,6.0
4026,2023-02-16 02:24:23,18,4,5.0
4027,2023-01-27 09:59:33,7,20,17.0
4028,2023-08-16 01:16:08,5,46,25.0
4029,2023-03-29 03:04:32,16,8,19.0
4030,2023-01-30 12:29:12,11,27,15.0
4031,2023-04-17 22:53:52,22,50,15.0
4032,2023-08-10 20:59:11,3,39,30.0
4033,2023-03-28 20:32:41,16,35,10.0
